ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"10.3390/land9090288";"Performance of the Remotely-Derived Products in Monitoring Gross Primary Production across Arid and Semi-Arid Ecosystems in Northwest China";"Volume 9 Issue 9";"As an important component to quantify the carbon budget, accurate evaluation of terrestrial gross primary production (GPP) is crucial for large-scale applications, especially in dryland ecosystems. Based on the in situ data from six flux sites in northwestern China from 2014 to 2016, this study compares seasonal and interannual dynamics of carbon fluxes between these arid and semi-arid ecosystems and the atmosphere. Meanwhile, the reliability of multiple remotely-derived GPP products in representative drylands was examined, including the Breathing Earth System Simulator (BESS), the Moderate Resolution Imaging Spectroradiometer (MODIS) and data derived from the OCO-2 solar-induced chlorophyll fluorescence (GOSIF). The results indicated that the carbon fluxes had clear seasonal patterns, with all ecosystems functioning as carbon sinks. The maize cropland had the highest GPP with 1183 g C m&minus;2 y&minus;1. Although the net ecosystem carbon exchange (NEE) in the Tamarix spp. ecosystem was the smallest among these flux sites, it reached 208 g C m&minus;2 y&minus;1. Furthermore, distinct advantages of GOSIF GPP (with R2 = 0.85&ndash;0.98, and RMSE = 0.87&ndash;2.66 g C m&minus;2 d&minus;1) were found with good performance. However, large underestimations in three GPP products existed during the growing seasons, except in grassland ecosystems. The main reasons can be ascribed to the uncertainties in the key model parameters, including the underestimated light use efficiency of the MODIS GPP, the same coarse land cover product for the BESS and MODIS GPP, the coarse gridded meteorological data, and distribution of C3 and C4 plants. Therefore, it still requires more work to accurately quantify the GPP across these dryland ecosystems.";"Gu, Qing
Zheng, Hui
Yao, Li
Wang, Min
Ma, Mingguo
Wang, Xufeng
Tang, Xuguang";"";"Land Journal";"Land Journal";"2020-09-30";"en";"monitoring";"";"CHN;RUS;USA";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/9/288/";"http://www.mdpi.com/2073-445X/9/9/288/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i9.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"carbon management;eddy covariance;BESS GPP;MODIS GPP;GOSIF GPP";""
"10.3390/land9090306";"Landscape Disturbance Gradients: The Importance of the Type of Scene When Evaluating Landscape Preferences and Perceptions";"Volume 9 Issue 9";"Understanding of people&rsquo;s landscape preferences is important for decision-making about land planning, particularly in the disturbance patterns that usually occur in rural-urban gradients. However, the use of different types of images concerning the same landscape may influence social preferences and thus perceptions of landscape management and planning decisions. We evaluated landscape preferences and perceptions in four landscapes of southern Chile. We specifically: (1) compared people&rsquo;s perceptions related to living in, visiting, the scenic beauty, well-being, risks, and level of landscape disturbance; and (2) evaluated the influence of the type of scene (i.e., eye-level or aerial images) in these preferences and perceptions. Preferences and perceptions resulted to be better when using eye-level (4.0 &plusmn; 1.1) than aerial (3.7 &plusmn; 0.6) images. In general, we observed a negative association between preferences and perceptions and the landscape disturbance; however, it was consistent when using aerial images but was masked when valuing landscape through eye-level images. Implications of these results are relevant because by far, most landscape preference studies use traditional eye-level images. Different types of scenes should be considered in order to embrace the landscape preferences and perceptions of all those involved and help decision-making in landscape planning.";"Altamirano, Adison
Gonzalez-Suhr, Carolina
Marien, Caroline
Catalán, Germán
Miranda, Alejandro
Prado, Marco
Tits, Laurent
Vieli, Lorena
Meli, Paula";"";"Land Journal";"Land Journal";"2020-09-30";"en";"disturbance;geographical information systems;land cover;land use";"Land, Climate Change & Environment";"CHL";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/9/306/";"http://www.mdpi.com/2073-445X/9/9/306/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i9.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"ecosystem services supply;gradient approach;land use;land cover;remote sensing;rural-urban gradients;social-ecological resilience;social perceptions;well-being";""
"10.3390/land9090314";"Transformations in the Agricultural and Scenic Landscapes in the Northwest of the Region of Murcia (Spain): Moving towards Long Awaited (Un)Sustainability";"Volume 9 Issue 9";"Since the middle of the 20th century, irrigation in the southeast of Spain has displayed significant productive growth based on the intensive use of the scarce water resources in the area and the contribution of river flows from the hydrographic basin of the Tagus River to the hydrographic basin of the Segura River. Despite high levels of efficiency in the water use from the new irrigation systems, the water deficit has only intensified in recent years. The most dynamically irrigated areas (Campo de Cartagena, Valle del Guadalent&iacute;n, Vega Alta del Segura and the southern coast of the Region of Murcia), were faced with a complex and trying future, resulting in numerous companies (agribusinesses) relocating to lease and acquire land in the northwest of Murcia to develop their intensive crops. The general objective of this article lies in the analysis of widespread landscape dynamics, and of agricultural dynamics in particular, in the rural environment of the northwest Region of Murcia (Spain). For this, an exhaustive analysis of the land cover and use transformations is carried out for the periods of time 1990&ndash;2000&ndash;2012&ndash;2018. The data studied come from the Corine Land Cover (CLC) project, carried out by the European Environment Agency (EEA). These spatial data are treated with geographical information systems (GISs) and represented by statistical and cartographic analyses and cross-tabulation matrices that indicate the dynamics of changes, loss and land gain. As the main result, we find that the areas occupied by new intensive irrigation on old rainfed farmland in the northwest Region of Murcia have increased in the last 30 years. Traditional irrigation is disappearing, and the environmental consequences (overexploitation of aquifers and decreased flows from natural sources), among others, are dire.";"García-Marín, Ramón
Espejo-Marín, Cayetano
Giménez-García, Rubén
Ruiz-Álvarez, Víctor";"";"Land Journal";"Land Journal";"2020-09-30";"en";"land;research";"";"BRA;COL;ESP;ITA;MEX;NOR;PRI;PRT;USA;VEN";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/9/314/";"http://www.mdpi.com/2073-445X/9/9/314/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i9.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"rural landscape;intensive agriculture;landscape transformation;socioeconomic and environmental impacts";""
"10.3390/land9090285";"Land Use Transition and Its Eco-Environmental Effects in the Beijing–Tianjin–Hebei Urban Agglomeration: A Production–Living–Ecological Perspective";"Volume 9 Issue 9";"With the rapid development of urbanization and industrialization, China&rsquo;s metropolitan areas have experienced dramatic transitions of land use, which has had a profound impact on the eco-environment. Accordingly, the contradictions of regional production, living, and ecological spaces have intensified. In this context, analysis of the dynamics of regional production&ndash;living&ndash;ecological (PLE) spaces has become an important entry point for studying land use transition and its eco-environmental effects, by constructing a classification system of PLE land functions. Using remote sensing data from four periods from 1985 to 2018, this paper explores the spatiotemporal evolution characteristics of PLE spaces and their eco-environmental effects in the Beijing&ndash;Tianjin&ndash;Hebei (BTH) urban agglomeration, based on GIS and the InVEST model. The results revealed that from 1985 to 2018, the living space of the BTH region expanded rapidly, the production space gradually shrank, and the ecological land remained relatively stable. The eco-environmental quality index within the study area shows obvious regional differences, demonstrating the spatial distribution of &ldquo;high in the northwest and low in the southeast&rdquo;, and an overall deteriorating trend in the past 33 years. Moreover, the carbon density decreased gradually from northwest to southeast, and the transformations from production land into living land and from ecological land into production land were the major types of eco-environment deterioration. Our findings will provide guidelines for land use management, and offer references for the functional division of PLE spaces and ecological civilization construction, especially in terms of the coordinated development of the BTH region.";"Yang, Yuanyuan
Bao, Wenkai
Li, Yuheng
Wang, Yongsheng
Chen, Zongfeng";"";"Land Journal";"Land Journal";"2020-09-30";"en";"environment;land use";"Land, Climate Change & Environment";"CHN;NOR;RUS;USA";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/9/285/";"http://www.mdpi.com/2073-445X/9/9/285/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i9.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"land use transition;eco-environmental effect;production–living–ecological spaces;Beijing–Tianjin–Hebei urban agglomeration";""
"10.3390/land9090282";"Exploring Forest Change Spatial Patterns in Papua New Guinea: A Pilot Study in the Bumbu River Basin";"Volume 9 Issue 9";"Papua New Guinea is a country in Oceania that hosts unique rain forests and forest ecosystems which are crucial for sequestering atmospheric carbon, conserving biodiversity, supporting the livelihood of indigenous people, and underpinning the timber market of the country. As a result of urban sprawl, agricultural expansion, and illegal logging, there has been a tremendous increase in land-use land cover (LULC) change happening in the country in the past few decades and this has triggered massive deforestation and forest degradation. However, only a few studies have ventured into quantifying the long-term trends and their associated spatial patterns&mdash;and have often presented contrasting responses. Herein, we intended to assess the extent of deforestation and the rate of urbanization that happened in the past 33 years (1987&ndash;2020) in the Bumbu river basin in Papua New Guinea using satellite imagery&mdash;for the years 1987, 2002, 2010, and 2020&mdash;and Geographic Information System (GIS) tools. On performing image classification, land use maps were developed and later compared with Google Earth&rsquo;s high-resolution satellite images for accuracy assessment purposes. For probing into the spatial aspects of the land-use change issues, the study area was divided into four urban zones and four forest zones according to the four main cardinal directions centered in the urban and forest area centers of the 1987 image; subsequently, the rate of urban area expansion in each urban zone was separately calculated. From our preliminary analysis and literature survey, we observed several hurdles regarding the classification of regenerative forests and mixed pixels and gaps in LULC studies that have happened in Papua New Guinea to date. Through this communication paper, we aim to disseminate our preliminary results, which highlight a rapid increase in urban extent from 14.39 km2 in 1987 to 23.06 km2 in 2020 accompanied by a considerable decrease in forest extent from 76.29 km2 in 1987 to 59.43 km2 in 2020; this observation favors the presumption that urban and agricultural land expansion is happening at the cost of forest cover. Moreover, strategies for addressing technical issues and for integrating land-use change with various socioeconomic and environmental variables are presented soliciting feedback.";"Doaemo, Willie
Mohan, Midhun
Adrah, Esmaeel
Srinivasan, Shruthi
Dalla Corte, Ana P.";"";"Land Journal";"Land Journal";"2020-09-30";"en";"deforestation;land classification;urban areas;urbanization";"Forest Landscape Restoration;Forest Tenure;Land, Climate Change & Environment;Urban Tenure";"009;GIN";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/9/282/";"http://www.mdpi.com/2073-445X/9/9/282/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i9.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"LULC;forest degradation;deforestation;urban expansion;land classification";""
"10.3390/land9090316";"Abandonment and Recultivation of Agricultural Lands in Slovakia—Patterns and Determinants from the Past to the Future";"Volume 9 Issue 9";"Central and Eastern Europe has experienced fundamental land use changes since the collapse of socialism around 1990. We analyzeanalyzed the patterns and determinants of agricultural land abandonment and recultivation in Slovakia during the transition from a state-controlled economy to an open-market economy (1986 to 2000) and the subsequent accession to the European Union (2000 to 2010). We quantified agricultural land-use change based on available maps derived from 30-m multi-seasonal Landsat imagery and analyzeanalyzed the socioeconomic and biophysical determinants of the observed agricultural land-use changes using boosted regression trees. We used a scenario-based approach to assess future agricultural land abandonment and recultivation until 2060. The maps of agricultural land use analysis reveal that cropland abandonment was the dominant land use process on 11% of agricultural land from 1986 to 2000, and on 6% of the agricultural land from 2000 to 2010. Recultivation occurred on approximately 2% of agricultural land in both periods. Although most abandoned land was located in the plains, the rate of abandonment was twice as high in the mountainous landscapes. The likelihood of abandonment increased with increased distance from the national capital (Bratislava), decreased with an increase of annual mean temperatures and was higher in proximity to forest edges and on steeper slopes. Recultivation was largely determined by the opposite effects. The scenario for 2060 suggests that future agricultural land abandonment and recultivation may largely be determined by climate and terrain conditions and, to a lesser extent, by proximity to economic centers. Our study underscores the value of synergetic use of satellite data and land-use modeling to provide the input for land planning, and to anticipate the potential effects of changing environmental and policy conditions.";"Pazúr, Robert
Lieskovský, Juraj
Bürgi, Matthias
Müller, Daniel
Lieskovský, Tibor
Zhang, Zhen
Prischchepov, Alexander V.";"";"Land Journal";"Land Journal";"2020-09-30";"en";"land cover;land use";"Land, Climate Change & Environment";"151";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/9/316/";"http://www.mdpi.com/2073-445X/9/9/316/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i9.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"land cover;land use;land use intensity;remote sensing;machine learning;Landsat;land change drivers;Eastern Europe;socialism;scenario;climate";""
"10.3390/land9090305";"Sub-Surface Carbon Stocks in Northern Taiga Landscapes Exposed in the Batagay Megaslump, Yana Upland, Yakutia";"Volume 9 Issue 9";"The most massive and fast-eroding thaw slump of the Northern Hemisphere located in the Yana Uplands of Northern Yakutia was investigated to assess in detail the cryogenic inventory and carbon pools of two distinctive Ice Complex stratigraphic units and the uppermost cover deposits. Differentiating into modern and Holocene near-surface layers (active layer and shielding layer), highest total carbon contents were found in the active layer (18.72 kg m&minus;2), while the shielding layer yielded a much lower carbon content of 1.81 kg m&minus;2. The late Pleistocene upper Ice Complex contained 10.34 kg m&minus;2 total carbon, and the mid-Pleistocene lower Ice Complex 17.66 kg m&minus;2. The proportion of organic carbon from total carbon content is well above 70% in all studied units with 94% in the active layer, 73% in the shielding layer, 83% in the upper Ice Complex and 79% in the lower Ice Complex. Inorganic carbon is low in the overall structure of the deposits.";"Shepelev, Andrei G.
Kizyakov, Alexander
Wetterich, Sebastian
Cherepanova, Alexandra
Fedorov, Alexander
Syromyatnikov, Igor
Savvinov, Grigoriy";"";"Land Journal";"Land Journal";"2020-09-30";"en";"land;research";"";"GBR";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/9/305/";"http://www.mdpi.com/2073-445X/9/9/305/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i9.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"ice complex;yedoma;organic carbon;inorganic carbon;total carbon;batagay megaslump;Northern Yakutia";""
"10.3390/land9090310";"Protected Area Governance and Its Influence on Local Perceptions, Attitudes and Collaboration";"Volume 9 Issue 9";"Globally, protected areas are faced with a myriad of threats emanating principally from anthropogenic drivers, which underpins the importance of the human element in protected area management. Delving into the &ldquo;exclusive&rdquo; and &ldquo;inclusive&rdquo; approaches to nature conservation discourse, this study explored the extent to which local communities collaborate in the management of protected areas and how the governance regime of these areas influences local perceptions and attitudes. Data for the study were collected through stakeholder interviews, focus group discussions as well as a probe into participating groups&rsquo; collective perceptions and opinions on certain key issues. A total of 51 focus group discussions were held in 45 communities involving 630 participants. The analysis was done using qualitative methods and simple case counts to explain levels of acceptance or dislike of issues. The results showed that the objectives of state-managed protected areas, by their nature, tend to exclude humans and negatively influence local perceptions and attitudes. This, in addition to human-wildlife conflicts and high handedness by officials on protected area offenders, affects community collaboration. The study concluded that for protected area management to be effective, effort must be made to positively influence local perceptions and attitudes by promoting &ldquo;win-win-win&rdquo; partnerships among all stakeholders.";"Ayivor, Jesse S.
Nyametso, Johnie K.
Ayivor, Sandra";"";"Land Journal";"Land Journal";"2020-09-30";"en";"protected areas";"Land & Investments;Land, Climate Change & Environment";"001";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/9/310/";"http://www.mdpi.com/2073-445X/9/9/310/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i9.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"local collaboration;governance regime;local attitudes;local perceptions;protected area";""
"10.3390/land9090295";"Supporting Adaptive Connectivity in Dynamic Landscapes";"Volume 9 Issue 9";"A central tenet of landscape conservation planning is that natural communities can be supported by a connected landscape network that supports many species and habitat types. However, as the planning environment, ecological conditions, and risks and stressors change over time, the areas needed to support landscape connectivity may also shift. We demonstrate an approach designed to assess functional and structural connectivity of an established protected area network that has experienced landscape and planning changes over time. Here we present an approach designed to inform adaptive planning for connectivity with a complementary suite of analytical techniques. Using existing occurrence, movement, and genetic data for six focal species, we create a spatially explicit connectivity assessment based on landscape resistance, paired with a landscape feature geodiversity analysis. Although factors such as cost, conservation goals, and land management strategies must be taken into account, this approach provides a template for leveraging available empirical data and robust analyses to evaluate and adapt planning for protected area networks that can preserve and promote both functional and structural connectivity in dynamic landscapes.";"Jennings, Megan K.
Zeller, Katherine A.
Lewison, Rebecca L.";"";"Land Journal";"Land Journal";"2020-09-30";"en";"land;research";"";"001";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/9/295/";"http://www.mdpi.com/2073-445X/9/9/295/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i9.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"corridor;dynamic connectivity;ecological network;focal species;land facet;landscape conservation;linkage;multi-species";""
"10.3390/land9090330";"Local Perceptions of Ecosystem Services Across Multiple Ecosystem Types in Spain";"Volume 9 Issue 9";"Combining socio-cultural valuations of ecosystem services with ecological and monetary assessments is critical to informing decision making with an integrative and multi-pronged approach. This study examined differences in the perceptions of ecosystem service supply and diversity across eight major ecosystem types in Spain and scrutinized the social and ecological factors shaping these perceptions. First, we implemented 1932 face-to-face questionnaires among local inhabitants to assess perceptions of ecosystem service supply. Second, we created an ecosystem service diversity index to measure the perceived diversity of services considering agroecosystems, Mediterranean mountains, arid systems, two aquatic continental systems, coastal ecosystems and two urban ecosystems. Finally, we examined the influence of biophysical, socio-demographic and institutional factors in shaping ecosystem service perceptions. Overall, cultural services were the most widely perceived, followed by provisioning and regulating services. Provisioning services were most strongly associated with agroecosystems, mountains and coastal systems, whereas cultural services were associated with urban ecosystems and regulating services were specifically linked with agroecosystems, mountains and urban recreational areas. The highest service diversity index values corresponded to agroecosystems, mountains and wetlands. Our results also showed that socio-demographic factors, such as place of origin (urban vs. rural) and educational level, as well as institutional factors, such as management and access regimes, shaped the perception of ecosystem services.";"García-Llorente, Marina
J. Castro, Antonio
Quintas-Soriano, Cristina
Oteros-Rozas, Elisa
Iniesta-Arandia, Irene
González, José A.
García del Amo, David
Hernández-Arroyo, Marta
Casado-Arzuaga, Izaskun
Palomo, Ignacio
Gómez-Baggethun, Erik
Onaindia, Miren
Montes, Carlos
Martín-López, Berta";"";"Land Journal";"Land Journal";"2020-09-30";"en";"local communities";"Indigenous & Community Land Rights;Land Stakeholders & Institutions";"ESP;USA";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/9/330/";"http://www.mdpi.com/2073-445X/9/9/330/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i9.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"ecosystem service diversity;governance;local communities;place-based approach;socio-cultural valuation;social perception";""
