ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"10.3390/land8060094";"Land Deals, Wage Labour, and Everyday Politics";"Volume 8 Issue 6";"This article explores the question of political struggles for inclusion on an oil palm land deal in Ghana. It examines the employment dynamics and the everyday politics of rural wage workers on a transnational oil palm plantation which is located in a predominantly migrant and settler society where large-scale agricultural production has only been introduced within the past decade. It shows that, by the nature of labour organization, as well as other structural issues, workers do not benefit equally from their work on plantations. The main form of farmworkers&rsquo; political struggles in the studied case has been the &lsquo;everyday forms of resistance&rsquo; against exploitation and for better terms of incorporation. Particularly, they express agency through acts such as absenteeism and non-compliance, as well as engaging in other productive activities which enable them to maintain their basic food sovereignty/security. Nonetheless, their multiple and individualized everyday politics are not necessarily changing the structure of social relations associated with capitalist agriculture. Overall, this paper contributes to the land grab literature by providing context specific dynamics of the impacts of, and politics around land deals, and how they are shaped by a multiplicity of factors-beyond class.";"Gyapong, Y. Adwoa";"";"Land Journal";"Land Journal";"2019-6-31";"en";"land deals";"Land & Investments";"GHA";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/8/6/94/";"http://www.mdpi.com/2073-445X/8/6/94/pdf";"";"Creative Commons Attribution";"© 2019 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"land grab;land deal;labour;farmworkers;plantation;everyday politics;Oil Palm";""
"10.3390/land8060102";"Detection of Urban Development in Uyo (Nigeria) Using Remote Sensing";"Volume 8 Issue 6";"Uyo is one of the fastest-growing cities in Nigeria. In recent years, there has been a widespread change in land use, yet to date, there is no thorough mapping of vegetation change across the area. This study focuses on land use change, urban development, and the driving forces behind natural vegetation loss in Uyo. Based on time series Landsat Thematic Mapper (TM)/Enhanced Thematic Mapper Plus (ETM+)/Operational Land Imager (OLI) image data, the relationships between urban land development and its influencing factors from 1985 to 2018 were analyzed using remote sensing (RS) and time series data. The results show eight land use cover classes. Three of these (forest, swamp vegetation, and mixed vegetation) are related to natural vegetation, and three (sparse built-up, dense built-up, and borrow pit) are direct consequences of urban infrastructure development changes to the landscape. Swamp vegetation, mixed vegetation, and forest are the most affected land use classes. Thus, the rapid growth of infrastructure and industrial centers and the rural and urban mobility of labor have resulted in an increased growth of built-up land. Additionally, the growth pattern of built-up land in Uyo corresponds with socioeconomic interviews conducted in the area. Land use changes in Uyo could be attributed to changes in economic structure, urbanization through infrastructure development, and population growth. Normalized difference vegetation index (NDVI) analysis shows a trend of decreasing vegetation in Uyo, which suggests that changes in economic structure represent a key driver of vegetation loss. Furthermore, the implementation of scientific and national policies by government agencies directed at reducing the effects of urbanization growth should be strengthened, in order to calm the disagreement between urban developers and environmental managers and promote sustainable land use.";"Essien, Etido
Cyrus, Samimi";"";"Land Journal";"Land Journal";"2019-6-31";"en";"development;land use;geographical information systems;urbanization;urban areas;geomatics";"Urban Tenure";"NGA";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/8/6/102/";"http://www.mdpi.com/2073-445X/8/6/102/pdf";"";"Creative Commons Attribution";"© 2019 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"Land use;remote sensing;urban expansion;Landsat;NDVI";""
"10.3390/land8060100";"The Anti-Politics Machine of Green Energy Development: The Moroccan Solar Project in Ouarzazate and Its Impact on Gendered Local Communities";"Volume 8 Issue 6";"The Moroccan Agency for Sustainable Energy (MASEN) established one of the largest solar energy projects in the world through a public&ndash;private partnership. It is on communal land previously owned by a Moroccan Amazigh (Berber) clan in the Ghessate rural council area, 10 km away from Ouarzazate. The land for the energy project comprises a surface area of more than 3000 hectares. This large-scale land acquisition has led to the loss of access to common-pool resources (land, water, and plants), which were formerly managed by local common property institutions, due to its enclosure, and the areas themselves. This paper outlines how the framing of the low value of land by national elites, the state administration, MASEN, and the subsequent discourses of development, act as an anti-politics machine to hide the loss of land and land-related common-pool resources, and thus an attack on resilience&mdash;we call it in our scientific discipline a process of &lsquo;resilience grabbing&rsquo; (Resilience is the ability of a person and/or a household to restore basic livelihood capacities after shocks and hazards. Such capacities need to be available over time and remain high for the unit (household, community) to be resilient), especially for women. As a form of compensation for the land losses, economic livelihood initiatives have been introduced for local people based on the funds from the sale of the land and revenue from the solar energy project Noor Ouarzazate. The loss of land representing the &lsquo;old&rsquo; commons is&mdash;in the official discourse&mdash;legitimated by what the government and the parastatal company call the development-related &lsquo;fruits of growth&rsquo;, and should serve as &lsquo;new forms of commons&rsquo; to the local communities. The investment therefore acts as a catalyst through which natural resources (land, water, and plants) are institutionally transformed into new monetary resources that local actors are said to be able to access, under specific conditions, to sustain their livelihood. There are, however, pertinent questions of access (i.e., inclusion and exclusion), regulation, and equality of opportunities for meeting the different livelihood conditions previously supported by the &lsquo;old&rsquo; commons.";"Ryser, Sarah";"";"Land Journal";"Land Journal";"2019-6-31";"en";"development";"";"001";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/8/6/100/";"http://www.mdpi.com/2073-445X/8/6/100/pdf";"";"Creative Commons Attribution";"© 2019 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"resilience and commons grabbing;gender;sustainable energy;development policy";""
"10.3390/land8060095";"Assessing Conflict Driven Food Security in Rakhine, Myanmar with Multisource Imagery";"Volume 8 Issue 6";"Recent conflict along the border of Bangladesh and Myanmar has amplified a food security crisis and access to the region remains challenging. Moderate-resolution satellite remote sensing offers an approach to complement more traditional food insecurity hot spot assessment across Rakhine, Myanmar; however, conflict creates unique signals that are not agroclimatologically driven and need to be considered. Time series radar and optical data cubes were built and used to assess for deviations across space and time for rice paddy production areas based on established techniques. Ultimately, the Sentinel-1 radar was more helpful compared to fused Landsat-7 and -8 and Sentinel-2 data cubes that were substantially impacted by cloud cover during key growth stages. Anecdotal reporting, very high resolution (VHR) imagery, and expert knowledge were used to support operational analyses routines in an attempt to characterize rice into failed, abandoned, and cultivated classes across 2016 to 2018 seasons. Accuracy assessment using co-timed VHR showed overall accuracy (%) of 86.5, 87.5, and 91.0 for 2016, 2017, and 2018, respectively. Nearly one-third of rice production was characterized as failed or abandoned in any given year. Qualitative analyses showed paddy failure was often adjacent to conflict events. The moderate-resolution imagery and automated routines offer complementing metrics that can be used to help guide food security assessments. In regions where climate change, migration, and conflict coincide, decision support tools will need to evolve and continue to integrate human perspectives.";"Huang, Xiaodong
Ziniti, Beth
Torbick, Nathan";"";"Land Journal";"Land Journal";"2019-6-31";"en";"food security";"Land & Food Security";"BGD;MMR";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/8/6/95/";"http://www.mdpi.com/2073-445X/8/6/95/pdf";"";"Creative Commons Attribution";"© 2019 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"Rakhine;food security;Landsat;Sentinel-1;Sentinel-2;humanitarian crisis";""
"10.3390/land8060101";"Conceptualizing Company Response to Community Protest: Principles to Achieve a Social License to Operate";"Volume 8 Issue 6";"To gain a social license to operate and grow, companies should have effective community engagement activities, social impact assessment processes, environmental and social impact management procedures, and human rights-compatible grievance redress mechanisms in place. In this way, environmental impacts and social impacts would likely be identified and addressed before issues escalate and social risk amplifies. Companies also need to treat communities with respect and be mindful of local culture. Where these things are not done, there will be no social license to operate. Protests are mechanisms by which affected communities express their concerns and signal there is no social license. As argued in our previous work on conceptualizing social protests, protests are warning signs, as well as opportunities for companies to improve. Rather than let protest actions escalate, leading to violent confrontation and considerable cost and harm, companies should engage in meaningful dialogue with protesters. Unfortunately, company response is often inadequate or inappropriate. In this paper, we identify around 175 actions companies might take in relation to community protest, and we discuss how these actions variously have the potential to escalate or de-escalate conflict, depending on whether the company engages in appropriate and genuine interaction with protesters or if repressive measures are used. While effective engagement will likely de-escalate conflict, ignoring or repressing protests tends to provoke stronger reactions from groups seeking to have their concerns heard. When companies address community concerns early, their social license to operate is enhanced. We also outline the primary international standards companies are expected to comply with, and we identify the key environmental, social, and governance issues (ESG principles) that should be respected.";"Vanclay, Frank
Hanna, Philippe";"";"Land Journal";"Land Journal";"2019-6-31";"en";"land;research";"";"001";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/8/6/101/";"http://www.mdpi.com/2073-445X/8/6/101/pdf";"";"Creative Commons Attribution";"© 2019 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"social licence to operate;social performance;social impact assessment;community engagement;social protest;corporate social responsibility;conflict management;corporate counterinsurgency;environmental and social management;shared value";""
"10.3390/land8060096";"Mutual Effects of Land Distribution and Economic Development: Evidence from Asia, Africa, and Latin America";"Volume 8 Issue 6";"Land plays an important role in the economies of developing countries, and many theories connecting land inequality with different dimensions of economic development already exist. Even though efficacious land distribution allows societies to transition from poverty to a human capital-based developed economy, ongoing issues related to property rights, inequality, and the political economy of land distribution are unavoidable. The general objective of this paper is to explore the nexus between land distribution and economic development. The specific objectives are to: (i) identify which land distribution programs/activities contribute to economic development; (ii) investigate the role of stakeholders in land distribution programs that affect the growth of productivity; and (iii) assess the deficiencies of current land distribution policies in Asia, Africa, and Latin America to explore how economic development theories contribute to decreasing income inequality. This paper provides an overview of land distribution history and the main economic development theories. It also highlights the links between land distribution and the main elements of economic development. Finally, it provides a comparative review of the most recent empirical works regarding the characteristics, limitations, and potential (mutual) effects of land distribution and economic development settings on developing countries worldwide.";"Azadi, Hossein
Vanhaute, Eric";"";"Land Journal";"Land Journal";"2019-6-31";"en";"development;land distribution;poverty;rural areas";"";"002;013;142;005";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/8/6/96/";"http://www.mdpi.com/2073-445X/8/6/96/pdf";"";"Creative Commons Attribution";"© 2019 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"land distribution;poverty;political economy;land market access;economic development theory;rural areas";""
"10.3390/land8060087";"Evaluation of Land Intensive Use in Shanghai Pilot Free Trade Zone";"Volume 8 Issue 6";"Free trade zones represent an important system innovation space to realize economic agglomeration advantages with high-level openings. However, its evaluation of land intensive use has not received enough attention. The goal of this paper is to build a land use performance evaluation index system in line with the development trend of industrial economy and the characteristics of mixed land use in the free trade zones. An evaluation index system is constructed based on the three factors of land use status, land use efficiency and pilot free trade zone influence. Using the Delphi method and the entropy method, an empirical evaluation of the intensive land use level in the Shanghai Pilot Free Trade Zone is conducted. The results show the following: (1) integrating new indicators such as the free trade zone influence, social and ecological benefits into the evaluation index system show a characteristic and innovative land use evaluation; (2) in terms of the level of intensive land use, the Waigaoqiao Free Trade Zone has the highest intensity, followed by the Yangshan Free Trade Port Zone, and the Pudong Airport Comprehensive Free Trade Zone has the lowest intensity; and (3) development time, degree of land use, differences in leading functions, industrial land structures, and the diversification of employment structures are important factors that influence the differences in the levels of intensive land use in the Shanghai Pilot Free Trade Zone. This study also expands the performance evaluation of industrial land to the performance evaluation of construction land and provides references for industrial transformation and urban renewal of the Shanghai Pilot Free Trade Zone.";"Zhou, Liangliang
Shi, Yishao
Cao, Xiangyang";"";"Land Journal";"Land Journal";"2019-6-31";"en";"intensive land use";"";"001";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/8/6/87/";"http://www.mdpi.com/2073-445X/8/6/87/pdf";"";"Creative Commons Attribution";"© 2019 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"intensive land use;evaluation index system;Delphi method;entropy method;impact factors;Shanghai Pilot Free Trade Zone";""
"10.3390/land8060086";"Microhabitats Affect Population Size and Plant Vigor of Three Critically Endangered Endemic Plants in Southern Sinai Mountains, Egypt";"Volume 8 Issue 6";"Endemic species on mountains often have narrow altitudinal ranges and are more threatened at the higher altitudes, especially with climate changes. However, plants could use special microhabitats at the mountain tops as proper places for surviving the climate change (i.e., refugia). We assessed population attributes of three critically endangered endemic species (Primula boveana Decne ex Duby, Rosa arabica Crep., and Silene leucophylla Boiss.) in two growing seasons (2006/2007 and 2013/2014), differing in the received rainfalls in microhabitats at the high mountains of southern Sinai. Both P. boveana and S. leucophylla had very small population size, but significantly increased in the 2013/2014 growing season which received above average rainfalls. The population of R. arabica is the smallest (around 40 individuals) and did not increase, even after the increase in rainfalls. Whereas P. boveana is present in fewer sites and grew in small number of specific microhabitats, both S. leucophylla and R. arabica were recorded in most studied sites and habitat types. Unlike R. arabica, both P. boveana and S. leucophylla were recorded in caves and steep slopes and on the top of the mountains. This indicates that these sheltered mist microhabitats are the best for future conservation of these species after climate change.";"Fakhry, M. Amal
El-Keblawy, Ali
Shabana, A. Hatem
Gamal, E. Ibrahim
Shalouf, Amir";"";"Land Journal";"Land Journal";"2019-6-31";"en";"sustainable land management;climate change";"Land, Climate Change & Environment";"EGY";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/8/6/86/";"http://www.mdpi.com/2073-445X/8/6/86/pdf";"";"Creative Commons Attribution";"© 2019 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"endangered species;climate change;population size;conservation";""
"10.3390/land8060085";"Landscape—A Review with a European Perspective";"Volume 8 Issue 6";"This article aims to act as a general literature review regarding the landscape, analyzing it through a synthesis of the main concepts and processes that have generated, and subsequently developed, the word &ldquo;Landscape&rdquo;. It is a versatile theme, because it has always been studied by various disciplines, through different theories, which sometimes even conflict with each other. Through the present text, we understand the importance and the unique value of the landscape, a value that has nowadays been transfigured by the strong industrialization and strong brand of man in the territory. Thus, the first part of the research is, to some extent, a reflection on current issues that are related to the landscape. It is also a tool for integration, including in the definition of &ldquo;Landscape&rdquo;, even those heavily humanized, exploited, degraded, abandoned, and residual; the so-called &ldquo;Drosscape&rdquo;, &ldquo;Friche&rdquo;, and &ldquo;Terrain Vague&rdquo;. The solution is not to negatively interpret these types of scenarios, but rather to enhance them as they are, filled with potential and creativity. This concept is achieved by means of an operation of recycling or reuse of waste, which is capable of germinating new life cycles within the &ldquo;dead nature&rdquo; of our increasingly cemented territories.";"Talento, Katia
Amado, Miguel
Kullberg, C. Josè";"";"Land Journal";"Land Journal";"2019-6-31";"en";"agricultural landscape;waste";"";"001";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/8/6/85/";"http://www.mdpi.com/2073-445X/8/6/85/pdf";"";"Creative Commons Attribution";"© 2019 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"landscape;drosscape;waste;reuse;recycle;sustainability";""
"10.3390/land8060097";"Denitrification Rate and Its Potential to Predict Biogenic N2O Field Emissions in a Mediterranean Maize-Cropped Soil in Southern Italy";"Volume 8 Issue 6";"The denitrification rate in C2H2-amended intact soil cores and soil N2O fluxes in closed static chambers were monitored in a Mediterranean irrigated maize-cropped field. The measurements were carried out during: (i) a standard fertilization management (SFM) activity and (ii) a manipulation experimental (ME) test on the effects of increased and reduced application rates of urea at the late fertilization. In the course of the SFM, the irrigations following early and late nitrogen fertilization led to pulses of denitrification rates (up to 1300 &mu;g N2O-N m&minus;2 h&minus;1) and N2O fluxes (up to 320 &mu;g N2O-N m&minus;2 h&minus;1), thanks to the combined action of high soil temperatures and not limiting nitrates and water filled pore space (WFPS). During the ME, high soil nitrates were noted in all the treatments in the first one month after the late fertilization, which promoted marked N-losses by microbial denitrification (from 500 to 1800 &mu;g N2O-N m&minus;2 h&minus;1) every time the soil WFPS was not limiting. At similar maize yield responses to fertilizer treatments, this result suggested no competition for N between plant roots and soil microbial community and indicated a probable surplus of nitrogen fertilizer input at the investigated farm. Correlation and regression analyses (CRA) on the whole set of data showed significant relations between both the denitrification rates and the N2O fluxes with three soil physical-chemical parameters: nitrate concentration, WFPS and temperature. Specifically, the response functions of denitrification rate to soil nitrates, WFPS and temperature could be satisfactorily modelled according to simple Michaelis-Menten kinetic, exponential and linear functions, respectively. Furthermore, the CRA demonstrated a significant exponential relationship between N2O fluxes and denitrification and simple empirical functions to predict N2O emissions from the denitrification rate appeared more fitting (higher concordance correlation coefficient) than the predictive empirical algorithm based on soil nitrates, WFPS and temperature. In this regard, the empirically established relationships between the denitrification rate on intact soil cores under field conditions and the soil variables provided local-specific threshold values and coefficients which may effectively work to calibrate and adapt existing N2O process-based simulation models to the local pedo-climatic conditions.";"Forte, Annachiara
Fierro, Angelo";"";"Land Journal";"Land Journal";"2019-6-31";"en";"land;research";"";"001";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/8/6/97/";"http://www.mdpi.com/2073-445X/8/6/97/pdf";"";"Creative Commons Attribution";"© 2019 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"denitrification rate;nitrous oxide;N2O simulation models;mediterranean climate;Mollisols";""
