ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"10.3390/land9080237";"Exploring the Potential and Contribution of UNESCO Biosphere Reserves for Landscape Governance and Management in Africa";"Volume 9 Issue 8";"United Nations Educational Scientific and Cultural Organization (UNESCO) Biosphere Reserves strive for a harmonious interaction between humans and nature. As landscapes provide suitable units to mutually address matters of conservation and sustainable development, this study aims to explore the potential and realized contribution of biosphere reserves for landscape governance and management. We emphasize the role of stakeholder participation and cooperation as an overarching condition for integrated landscape approaches. The regional focus is on Africa, where multiple drivers of global and local change currently significantly impact the landscape. The study&rsquo;s results are based on a literature review, which is complemented by four case studies from the biosphere reserves in Ghana, Malawi, South Africa, and Benin/Togo. Findings show that in biosphere reserves, stakeholder engagement is crucial to gain community acceptance, foster intersectoral cooperation, and provide management with more legitimacy. To strengthen stakeholders&rsquo; capacities to mutually achieve conservation and development outcomes, international partnerships and research and education efforts proved to be successful. The flexible biosphere reserve approach to governance, which allows for integration with other land-management approaches, offers a suitable governance model for a landscape. Moreover, the biosphere reserve zonation concept can provide orientation to manage the &ldquo;multifunctionality&rdquo; of a landscape and address the associated trade-offs between different stakeholders&rsquo; aspirations.";"Hedden-Dunkhorst, Bettina
Schmitt, Florian";"";"Land Journal";"Land Journal";"2020-08-31";"en";"capacity building;nature reserves;sustainable development";"Land, Climate Change & Environment;Socio-Economic & Institutional Context";"018;BEN;CAF;GHA;MWI;TGO;TZA;ZAF";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/8/237/";"http://www.mdpi.com/2073-445X/9/8/237/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i8.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"landscapes;biosphere reserves;stakeholder participation;conservation;sustainable development;governance;management;communication;capacity building";""
"10.3390/land9080261";"Determination of Farmers’ Willingness to Pay for Sustainable Agricultural Land Use in the GAP-Harran Plain of Turkey";"Volume 9 Issue 8";"There is a risk of salinity and degradation in soil structure due to excessive irrigation in the GAP-Harran Plain. The purpose of the research is to determine farmers&rsquo; willingness to pay (WTP) for applications of sustainable agricultural land usage practices to avoid salinization in soil based on irrigation problems related to the demands of the farmers&rsquo;, their needs, and which factors affect their willingness to accept payment. The basic material of the research was obtained through face-to-face questionnaires from farmers who were selected by a method of simple random sampling in 2018. Heckman&rsquo;s two-stage model was used in the analysis of the data in Stata. According to the results obtained from the research, 27.85% of the participants indicated WTP and the average amount was USD 16.2/hectare. The average WTP is calculated as USD 4.43/hectare for all participants and 735.38 thousand USD/year for the whole plain. The agricultural income, household size, farming experience, land amount, non-agricultural income, education level, working in the non-agricultural sector, and membership of farmers&rsquo; union were determined as statistically effective factors. It is necessary to raise the awareness of farmers through extension services. As awareness increases, both WTP and the adoption of applications will increase. The results supply useful data for people working on this subject for the planning and implementation of sustainable usage of resources in Turkey and to regions with similar socio&ndash;economic characteristics. This study is the first of its kind in GAP-Harran, Turkey.";"Aydoğdu, Mustafa H.
Sevinç, Mehmet R.
Cançelik, Mehmet
Doğan, Hatice P.
Şahin, Zeliha";"";"Land Journal";"Land Journal";"2020-08-31";"en";"farmers;land use";"Land, Climate Change & Environment";"TUR";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/8/261/";"http://www.mdpi.com/2073-445X/9/8/261/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i8.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"sustainable agricultural land usage;salinity and degradation in the soil;WTP;GAP-Harran Plain;Turkey";""
"10.3390/land9080258";"Bentonite-Based Organic Amendment Enriches Microbial Activity in Agricultural Soils";"Volume 9 Issue 8";"Bentonite-based organic amendments may have the potential to enhance soil microbial properties. The experiment was carried out from 2014 to 2017 comprising four treatments: NPK fertilizer (nitrogen, phosphorus and potassium mineral fertilizer as a control), NPK + cattle manure, NPK + bentonite, and NPK + combination of manure with bentonite (MB) to verify this hypothesis. The effect of treatments on seven different soil microbial properties was measured: dehydrogenase activity (DHA), bacterial phospholipid fatty acid content, fungal phospholipid fatty acid content, microbial biomass carbon (Cmic), 16S rDNA, 18S rDNA, and ammonia-oxidizing bacteria in soil. The results showed that solely bentonite treatment increases the bacterial and fungal biomass, which was further confirmed by the increased 16S rDNA and 18s rDNA gene copy numbers. The only significantly decreased values upon treatment with solely bentonite were recorded for DHA and Cmic. The ammonia-oxidizing bacteria population increased with the sole application of bentonite and reached its maximum value when bentonite was applied with manure. The MB treatment showed the highest value for all seven measured properties. In summary, the application of bentonite solely might increase or decrease the soil activity, but its addition, along with manure, always promotes an abundance of soil microorganisms and their activity. The co-application of bentonite with manure altered the soil microbial properties in a 3-year field experiment in favor of increased microbial biomass, which is beneficial for agriculture and environment and reveals the potential for the restoration of polluted lands.";"Datta, Rahul
Holatko, Jiri
Latal, Oldrich
Hammerschmiedt, Tereza
Elbl, Jakub
Pecina, Vaclav
Kintl, Antonin
Balakova, Ludmila
Radziemska, Maja
Baltazar, Tivadar
Skarpa, Petr
Danish, Subhan
Zafar-ul-Hye, Muhammad
Vyhnanek, Tomas
Brtnicky, Martin";"";"Land Journal";"Land Journal";"2020-08-31";"en";"land restoration";"Forest Landscape Restoration;Land, Climate Change & Environment";"001";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/8/258/";"http://www.mdpi.com/2073-445X/9/8/258/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i8.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"soil microflora;DHA;microbial biomass carbon;phospholipid fatty acid analysis;soil AOB;land restoration";""
"10.3390/land9080274";"Observed Vegetation Greening and Its Relationships with Cropland Changes and Climate in China";"Volume 9 Issue 8";"Chinese croplands have changed considerably over the past decades, but their impacts on the environment remain underexplored. Meanwhile, understanding the contributions of human activities to vegetation greenness has been attracting more attention but still needs to be improved. To address both issues, this study explored vegetation greening and its relationships with Chinese cropland changes and climate. Greenness trends were first identified from the normalized difference vegetation index and leaf area index from 1982&ndash;2015 using three trend detection algorithms. Boosted regression trees were then performed to explore underlying relationships between vegetation greening and cropland and climate predictors. The results showed the widespread greening in Chinese croplands but large discrepancies in greenness trends characterized by different metrics. Annual greenness trends in most Chinese croplands were more likely nonlinearly associated with climate compared with cropland changes, while cropland percentage only predominantly contributed to vegetation greening in the Sichuan Basin and its surrounding regions with leaf area index data and, in the Northeast China Plain, with vegetation index data. Results highlight both the differences in vegetation greenness using different indicators and further impacts on the nonlinear relationships with cropland and climate, which have been largely ignored in previous studies.";"Zhang, Yuzhen
Liang, Shunlin
Xiao, Zhiqiang";"";"Land Journal";"Land Journal";"2020-08-31";"en";"land;research";"";"CHN;RUS;USA";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/8/274/";"http://www.mdpi.com/2073-445X/9/8/274/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i8.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"cropland change;vegetation greenness;trend detection;satellite observations;relative contribution;climate";""
"10.3390/land9080243";"Sustainable Agroforestry Landscape Management: Changing the Game";"Volume 9 Issue 8";"Location-specific forms of agroforestry management can reduce problems in the forest&ndash;water&ndash;people nexus, by balancing upstream and downstream interests, but social and ecological finetuning is needed. New ways of achieving shared understanding of the underlying ecological and social-ecological relations is needed to adapt and contextualize generic solutions. Addressing these challenges between thirteen cases of tropical agroforestry scenario development across three continents requires exploration of generic aspects of issues, knowledge and participative approaches. Participative projects with local stakeholders increasingly use &lsquo;serious gaming&rsquo;. Although helpful, serious games so far (1) appear to be ad hoc, case dependent, with poorly defined extrapolation domains, (2) require heavy research investment, (3) have untested cultural limitations and (4) lack clarity on where and how they can be used in policy making. We classify the main forest&ndash;water&ndash;people nexus issues and the types of land-use solutions that shape local discourses and that are to be brought to life in the games. Four &lsquo;prototype&rsquo; games will be further used to test hypotheses about the four problems identified constraining game use. The resulting generic forest&ndash;water&ndash;people games will be the outcome of the project &ldquo;Scenario evaluation for sustainable agroforestry management through forest-water-people games&rdquo; (SESAM), for which this article provides a preview.";"van Noordwijk, Meine
Speelman, Erika
Hofstede, Gert J.
Farida, Ai
Abdurrahim, Ali Y.
Miccolis, Andrew
Hakim, Arief L.
Wamucii, Charles N.
Lagneaux, Elisabeth
Andreotti, Federico
Kimbowa, George
Assogba, Gildas G.
Best, Lisa
Tanika, Lisa
Githinji, Margaret
Rosero, Paulina
Sari, Rika R.
Satnarain, Usha
Adiwibowo, Soeryo
Ligtenberg, Arend
Muthuri, Catherine
Peña-Claros, Marielos
Purwanto, Edi
van Oel, Pieter
Rozendaal, Danaë
Suprayogo, Didik
Teuling, Adriaan J.";"";"Land Journal";"Land Journal";"2020-08-31";"en";"forestry";"Forest Landscape Restoration;Forest Tenure";"001";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/8/243/";"http://www.mdpi.com/2073-445X/9/8/243/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i8.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"boundary work;ecohydrology;forest–water–people nexus;landscape approach;participatory methods;scenario evaluation;social-ecological systems;tropical forests";""
"10.3390/land9080265";"Spatio-Temporal Dynamics of Landscape Connectivity and Ecological Network Construction in Long Yangxia Basin at the Upper Yellow River";"Volume 9 Issue 8";"Analyzing multi-scale changes in landscape connectivity is an important way to study landscape ecological processes and also an important method to maintain regional biodiversity. In this study, graph-based connectivity was used to analyze the dynamics of the connectivity of natural habitats in the Long Yangxia basin of upper Yellow River valley from 1995 to 2015. We used the core areas of the nature reserves as the source regions to construct ecological networks under different thresholds, so as to identify key areas that can maintain overall landscape connectivity. The results showed that, from 1995 to 2015, the landscape connectivity in the study area increased for the first 10 years, and, since 2005, has declined. On a spatial scale, we found that both the connectivity of the ecological network and the length of the corridor increased with landscape resistance. Our analysis demonstrates the importance of the natural habitat in the southern part of the study area where connectivity was higher, as well as the sensitivity of connectivity of the northern area to human activities. Both large and medium patches contribute greatly to the overall landscape connectivity, while attention needs to be paid to the protection and management of small patches as they played &ldquo;stepping stone&rdquo; roles in maintaining and improving landscape connectivity. The proportions of landscape types that served as corridors, listed in order of their contribution to connectivity, were grassland, forestland, wetland and cultivated land. This suggests that, in addition to focusing on the protection of grassland and forest land, the reasonable planning and utilization of wetland and cultivated land will also have an impact on landscape connectivity. In addition, the protection of and improvement in habitats in the Sanjiangyuan Nature Reserve is of great significance to enhance landscape connectivity. Our study provides a scientific basis to support and improve regional landscape connectivity and biodiversity conservation over the next decade.";"Shi, Fangning
Liu, Shiliang
An, Yi
Sun, Yongxiu
Zhao, Shuang
Liu, Yixuan
Li, Mingqi";"";"Land Journal";"Land Journal";"2020-08-31";"en";"nature reserves";"Land, Climate Change & Environment";"FRA;THA";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/8/265/";"http://www.mdpi.com/2073-445X/9/8/265/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i8.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"landscape connectivity;ecological network;spatio-temporal dynamics;nature reserves;importance value of patch";""
"10.3390/land9080255";"30 Years of Land Cover Change in Connecticut, USA: A Case Study of Long-Term Research, Dissemination of Results, and Their Use in Land Use Planning and Natural Resource Conservation";"Volume 9 Issue 8";"Remotely sensed land cover data can be a tremendous resource to land use decision makers, yet there is often a disconnect between the worlds of remote sensing and local government. The Connecticut&rsquo;s Changing Landscape project is focused on bridging this gap. The project analyzes changes to the state&rsquo;s landscape using Landsat-derived 30-m land cover and cross-correlation analysis. It includes seven dates spanning 30 years, from 1985 to 2015. During this period an additional 4.7 percent of the state was converted to development-related land covers, with corresponding losses to forest and agricultural land. New development was for the most part in attenuated patterns rather than concentrated near existing developed areas. Additional land cover analyses were conducted of agricultural areas, riparian corridors, core forest, and watershed imperviousness, to more closely examine issues of sustainability. Particular care is taken to make research findings accessible, understandable, and usable for the public through traditional outreach methods, and increasingly through internet mapping technology. As a result, the project has become a widely used resource informing the work of state, regional and local governments, nonprofit organizations, and researchers. A more concerted effort to integrate research and outreach is needed to ensure that land cover research has an impact on issues of land use and sustainability.";"Arnold, Chester
Wilson, Emily
Hurd, James
Civco, Daniel";"";"Land Journal";"Land Journal";"2020-08-31";"en";"land cover;land cover change;land use;land use planning;research;urbanization";"Land, Climate Change & Environment;Urban Tenure";"NOR;USA";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/8/255/";"http://www.mdpi.com/2073-445X/9/8/255/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i8.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"landscape change;remote sensing;land use decision making;urbanization;education;online mapping";""
"10.3390/land9080241";"Reconstructing the Ancient Route Network in Pergamon’s Surroundings";"Volume 9 Issue 8";"The surrounding landscape of ancient Pergamon is characterized by several mountain ranges, the Bakır&ccedil;ay Valley and River and the Aegean coastline. The accessibility of this region was vital for the city since it provided food and resources as well as trade, communication and military movements, all facilitated by a well-developed route network. Despite the importance of roads for the development and prosperity of the city, the ancient route network is still widely unexplored and archeological evidence of roads is extremely rare. This study therefore aims to reconstruct the ancient route network in the surroundings of Pergamon by combining historical and archeological sources with modern computer-aided least-cost path analyses, while also considering changes in the landscape that have occurred since antiquity. Based on these detailed results, conclusions may be drawn about the characteristics and functional diversity of the routes. Although the investigation of the route network in the surroundings of Pergamon cannot be considered complete, the results of this study already offer a valuable basis for further research, analyses, modeling and field work.";"Ludwig, Bernhard";"";"Land Journal";"Land Journal";"2020-08-31";"en";"land;research";"";"CAN;DEU;GBR;IRL;USA";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/8/241/";"http://www.mdpi.com/2073-445X/9/8/241/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i8.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"ancient roads;ancient route network;Bakırçay Valley;GIS;itineraries;landscape archeology;least-cost path analysis;milestones;Pergamon;Western Asia Minor";""
"10.3390/land9080276";"New Indicators of Spatial Chaos in the Context of the Need for Retrofitting Suburbs";"Volume 9 Issue 8";"The article is dedicated to the phenomenon of spatial chaos in the suburban areas of Polish cities, which, due to uncontrolled scattering of buildings (urban sprawl), require urgent retrofitting. These activities should contribute to the gradual densification of buildings and the more frequent functioning of suburbanites in the local environment, close to the place of residence. The authors claim that the retrofitting of suburbs can be accomplished by impacting two dimensions of spatial chaos: limited pedestrian mobility around the place of residence (walkability) and low access to basic services. The article proposes a set of ten indicators and a synthetic index of spatial chaos that allow measuring the level of disorder in particular suburbs, and therefore on a smaller scale than a municipality, and at the same time refer to the features of the living environment typical of Polish suburbs. These indicators are a direct reference to the abovementioned dimensions of suburban spatial chaos and allow to estimate the degree of compactness of suburban settlements in its functional aspect. The research proved that the more sprawl-like features, the higher the level of spatial disorder.";"Mantey, Dorota
Pokojski, Wojciech";"";"Land Journal";"Land Journal";"2020-08-31";"en";"land;research";"";"001";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/8/276/";"http://www.mdpi.com/2073-445X/9/8/276/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i8.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"spatial chaos;compactness;walkability;accessibility;urban sprawl;retrofitting suburbs";""
"10.3390/land9080238";"A Conceptual Framework to Design Green Infrastructure: Ecosystem Services as an Opportunity for Creating Shared Value in Ground Photovoltaic Systems";"Volume 9 Issue 8";"This paper presents a conceptual framework that looks at photovoltaic systems in synergy with ecosystem services. The focus is to connect business success with social and ecological progress based on the operative concept of multifunctional land use. Such an approach attempts to harmonise the needs of the industrial processes of photovoltaic systems and the ecological and social needs of the landscape context. Different from the usual design of ground photovoltaic systems in farmlands or brownfields, a new framework is proposed, combining photovoltaic panels and vegetation. A case study is considered, applying the framework to existing photovoltaic systems in the Apulia region (southern Italy). The analysis shows how the framework has, among others, the major functions of increasing solar energy production, recycling wastewater, creating raw material for biofuel, as well as providing animal habitat and mitigating air temperature. The latter is preliminarily evaluated by means of modelling simulations performed with a computational fluid dynamics and microclimate model, ENVI-met. This approach opens up a new vision of the infrastructure design of photovoltaic systems which can produce new social and economic income.";"Semeraro, Teodoro
Aretano, Roberta
Barca, Amilcare
Pomes, Alessandro
Del Giudice, Cecilia
Gatto, Elisa
Lenucci, Marcello
Buccolieri, Riccardo
Emmanuel, Rohinton
Gao, Zhi
Scognamiglio, Alessandra";"";"Land Journal";"Land Journal";"2020-08-31";"en";"infrastructure;land use";"Land, Climate Change & Environment";"ITA;PRT;USA";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/8/238/";"http://www.mdpi.com/2073-445X/9/8/238/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i8.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"ground photovoltaic system;land use;ecosystem services;green infrastructure;water treatment and supply;multifunctional land use;technology services;creating shared value";""
