ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"10.3390/land9020060";"An Evaluation Framework for Urban Cadastral System Policy in Ethiopia";"Volume 9 Issue 2";"Land is the most vital resource on earth from which people derive their basic needs. In order to administer and manage this vital resource in a sustainable way, there are several mechanisms, of which the cadastral system is the prime one. Literature documents that the performance measurement methods of cadastral systems are not appropriate. In most developing countries, systematic performance evaluation mechanisms for cadastral systems are very inadequate. For example, Ethiopia has no systematic evaluation framework to measure and evaluate the state of cadastral systems. This article aims to develop an evaluation framework to measure and evaluate the performance of urban cadastral systems in Ethiopia based on the methods that have proven successful in developed countries. The goal is furthermore to present a set of good practices and a set of indicators that can provide an objective basis to support a systematic evaluation of urban cadastral systems in Ethiopia. The study employs a desk review research strategy and a qualitative analytical approach.";"Chekole, D. Solomon
de Vries, T. Walter
Shibeshi, B. Gebeyehu";"";"Land Journal";"Land Journal";"2020-02-28";"en";"land;research";"";"ETH";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/2/60/";"http://www.mdpi.com/2073-445X/9/2/60/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i2.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"cadastral system;cadastral policy;performance indicator;evaluation framework";""
"10.3390/land9020048";"Improving Infrastructure Installation Planning Processes using Procedural Modeling";"Volume 9 Issue 2";"Time and costs are often the most critical constraints in implementing a development impact fee (DIF) for local infrastructure installation planning in South Korea. For this reason, drafting quality plan alternatives and calculating precise DIFs for improvement remain challenging. This study proposes an application of a procedural modeling method using CityEngine as an alternative to traditional methods, which rely on AutoCAD. A virtual low-density suburban development project in Jeju, South Korea was used to compare the workability of the two methods. The findings suggest that procedural modeling outperforms the other approach by significantly reducing the number of steps and commands required in the planning process. This paper also argues that procedural modeling provides real-time 2- and 3-dimensional modeling and design evaluation and allows for a more efficient assessment of plan quality and calculation of DIF. We also argue for the need to diffuse procedural modeling to better support local planning practices.";"Choei, Nae-Young
Kim, Hyungkyoo
Kim, Seonghun";"";"Land Journal";"Land Journal";"2020-02-28";"en";"land;research";"";"KOR";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/2/48/";"http://www.mdpi.com/2073-445X/9/2/48/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i2.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"infrastructure installation planning;procedural modeling;development impact fees;Jeju";""
"10.3390/land9020049";"Reducing Vulnerability to Desertification by Using the Spatial Measures in a Degraded Area in Thailand";"Volume 9 Issue 2";"The process of desertification is complex, involving interaction between many factors, both environmental and anthropogenic. However, human activities, especially from land-use change and inappropriate land use, are the most influential factors associated with the desertification risk. This study was conducted in Huay Sai, a degraded land in Thailand. The Environmentally Sensitive Area Index (ESAI) model incorporating Geogracphic Information System (GIS) was applied to investigate and map the desertification sensitivity area. The study aimed to analyze and assess measures to reduce the desertification risk. This study emphasized three group factors with nine subcriteria influencing desertification risk: soil (texture, fertility, drainage, slope gradient, and depth), climatic (precipitation and aridity index), and vegetation factors (land use and soil erosion). In terms of the required spatial measures to reduce the desertification vulnerability, policy and defensive measures that were closely related to drought and desertification of the area were considered. Three main measures covering soil and water conservation, soil improvement, and reforestation were implemented. The area development and restoration plans have been implemented continuously. The study found that 47.29% of the Huay Sai area was at a high risk, with a further 41.16% at a moderate risk. Implementation of three measures indicated that desertification risk was significantly decreased. Addressing the causes of the highest risk areas could help reduce the overall desertification risk at Huay Sai, where most areas would then be at either a moderate (61.04%) or low (32.43%) desertification risk with no severe- or high-risk areas. The success of the area restoration is from the formulation of a restoration and development plan that understands the local conditions. Moreover, the plan integrated the restoration of the soil, forests, and water together in order to restore the ecosystem so that the implementation was able to solve problems directly.";"Wijitkosum, Saowanee";"";"Land Journal";"Land Journal";"2020-02-28";"en";"area;desertification;land degradation";"Land, Climate Change & Environment";"THA";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/2/49/";"http://www.mdpi.com/2073-445X/9/2/49/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i2.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"desertification;spatial measure;ESAI;MEDALUS;land degradation";""
"10.3390/land9020046";"Analysis of Land-Use Change between 2012–2018 in Europe in Terms of Sustainable Development";"Volume 9 Issue 2";"This article presents methodology of land use change assessment in the context of sustainable development and the results of its application based on the transformations that occurred in individual areas of Europe in the years 2012&ndash;2018. This method is based on data from the CORINE (CO-oRdination of INformation on Environment) Land Cover program) and local government units presenting the degree of urbanization (DEGURBA). The transformations taking place in space were evaluated and reduced to economic, social, and environmental dimensions. We then analyzed the results in terms of space (covering almost all of Europe) and in terms of division (large cities, small towns, suburbs, and rural areas). Results indicate that development of the economic dimension most often takes place at the expense of natural resources. It was also determined that the higher the population density, the greater the sustainable development differentiation level in the analyzed dimensions, of which the social dimension was characterized by the lowest differentiation and the economic dimension was highest. The development of rural areas was found to be less sustainable than large urban centers. Interpretation of the results also leads to the conclusion that areas of Europe are very diverse in terms of sustainable development. However, the method itself, despite the imperfections observed by the authors, may be used in further or similar studies.";"Gibas, Piotr
Majorek, Agnieszka";"";"Land Journal";"Land Journal";"2020-02-28";"en";"development;land use;sustainable development";"Socio-Economic & Institutional Context";"150";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/2/46/";"http://www.mdpi.com/2073-445X/9/2/46/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i2.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"sustainability;development;land use change;Corine Land Cover";""
"10.3390/land9020047";"Protected Areas as a Center of Attraction for Visits from World Heritage Cities: Extremadura (Spain)";"Volume 9 Issue 2";"Conservation of the environment has become a key factor in tourist development, as is shown by the increase in visitors to natural parks and other places with rich ecosystems. Protected areas have become polarised centers for tourists of very varied characteriztics, not only for those who make them their main destination, but also for those who travel to nearby areas. This situation can be observed in Extremadura, where numerous tourists make the best use of their stay in the main centers of tourist attractions of the region to make local trips and thus get to know the most significant natural areas. These movements are being detected in varied aspects of demand, sometimes with little connection between the main and secondary motivation for the trip. We therefore consider a variable percentage of tourists visiting the main cultural destinations of Extremadura who use part of their stay to get to know protected areas. With the aim of structuring the research, we made a systematic study of tourists who spent the night in the cities of C&aacute;ceres and M&eacute;rida, which are World Heritage sites. During their stay, they visited prestigious natural places such as Monfrag&uuml;e National Park, the Villuercas&ndash;Ibores&ndash;Jara Geopark, the Tajo Internacional Nature Reserve, and the Garganta de los Infiernos Nature Reserve. This information was obtained by carrying out surveys, which allowed us to determine the attraction capacity of each protected area by applying a network analysis. The results reflect a heterogeneous type of visitor who travels to the most appreciated areas following guidelines marked by the time of the year, his/her preferences, and the duration of his/her trip.";"Sánchez-Martín, José-Manuel
Rengifo-Gallego, Juan-Ignacio
Sánchez-Rivero, Marcelino";"";"Land Journal";"Land Journal";"2020-02-28";"en";"area;protected areas";"Land, Climate Change & Environment";"ESP";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/2/47/";"http://www.mdpi.com/2073-445X/9/2/47/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i2.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"protected natural spaces;extremadura;tourist attraction;geographic information system;network analysis";""
"10.3390/land9020044";"Towards Resilient Regions: Policy Recommendations for Stimulating Synergy between Tourism and Landscape";"Volume 9 Issue 2";"To make regions more resilient, a useful idea is that of synergy between tourism and landscape (i.e., a win-win situation). To help policymakers manage for synergy, we provide practical recommendations. Using the case of Terschelling (the Netherlands), an island that is part of the UNESCO World Heritage listed Wadden Sea, we analyzed how policy and public opinion have been changing, and how multilevel governance is arranged. We recommend that: policymakers seek to understand the historical institutional context of a region; strive for integrated policy aimed at synergetic interactions; gain an overview of all stakeholders in the decision-making process; include all stakeholders; develop a shared story; co-create a clear vision for the future; but also allow flexibility in local implementation; and dare to experiment. Overall, we conclude that synergy is a promising concept that requires a different approach to decision-making.";"Heslinga, Jasper
Groote, Peter
Vanclay, Frank";"";"Land Journal";"Land Journal";"2020-02-28";"en";"land;research";"";"NLD";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/2/44/";"http://www.mdpi.com/2073-445X/9/2/44/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i2.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"resilience;island tourism;social-ecological systems;protected area management;landscapes;deliberativeness;social inclusion;community engagement;inclusiveness";""
"10.3390/land9020045";"Analysis of Super-Gentrification Dynamic Factors Using Interpretative Structure Modeling";"Volume 9 Issue 2";"The driving force of super-gentrification shapes a complex system in which multiple dynamic factors interact with each other. This paper takes the dynamic factor system of super-gentrification as the research object and uses the Interpretative Structure Modeling (ISM) to analyze these dynamic factors. The levels of these dynamic factors and the interaction between them are determined. The Cross Impact Matrix Multiplication Applied to a Classification (MICMAC) analysis is also conducted to determine the dependence power and driving power of these dynamic factors. Through analysis, it is concluded that the dynamic factors of super-gentrification are distributed on six levels. Among these dynamic factors, Transformation of Industrial Structure and Occupational Structure in Urban Central Areas, Housing Needs of Overseas Elites, Investment Needs, Development of the Real Estate Market, and Unique Areas and Lifestyle Preferences are the fundamental dynamic factors affecting super-gentrification. The findings of this paper can enrich the existing theoretical research on the driving force of super-gentrification and can provide a reference for policy makers to promote urban landscape sustainability to some extent.";"Shi, Jiangang
Duan, Kaifeng
Xu, Quanwei
Li, Jiajia";"";"Land Journal";"Land Journal";"2020-02-28";"en";"land;research";"";"001";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/2/45/";"http://www.mdpi.com/2073-445X/9/2/45/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i2.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"super-gentrification;dynamic factors;ISM;MICMAC;landscape sustainability";""
"10.3390/land9020042";"Economic Comparison between Pasture-Based Beef Production and Afforestation of Abandoned Land in Swedish Forest Districts";"Volume 9 Issue 2";"Large areas of agricultural land have been abandoned or are at risk of being abandoned such as small scattered fields and pastures in forest-dominated landscapes are unsuitable for modern mechanized agriculture and cost-efficient grazing. These areas have therefore become unprofitable to cultivate and graze. Spruce planting has been seen as the obvious alternative on these lands but is today questioned from landscape points of view. Now most abandoned land is left for natural afforestation. This study aims to compare the profitability in use of abandoned or marginal agricultural land in Swedish forest districts for spruce planting, natural birch afforestation, or organic beef cattle grazing large pasture-forest mosaics. The pastures consist of remaining semi-natural pastures, abandoned and marginal agricultural land, and adjacent forest land. Calculations of contribution to land, management, and risk suggest that, given present supports and environmental payments, organic beef production with herds of more than 20 suckler cows in large pasture-forest mosaics could be more profitable than forestry, except for in the most fertile areas of southern Sweden, where spruce planting has the highest contribution. Future tree breeding progress and possible decrease of livestock-related support and environmental payments would however increase the competitiveness of resumed afforestation relative to beef production.";"Kumm, Karl-Ivar
Hessle, Anna";"";"Land Journal";"Land Journal";"2020-02-28";"en";"agricultural landscape;forestry";"Forest Tenure";"SWE";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/2/42/";"http://www.mdpi.com/2073-445X/9/2/42/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i2.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"agricultural land;pasture;abandonment;beef;suckler cow;afforestation;forestry;spruce;landscape;climate;profitability";""
"10.3390/land9020043";"How Effective Is Spatial Planning for Cropland Protection? An Assessment Based on Land-Use Scenarios";"Volume 9 Issue 2";"Spatial planning plays an important role in cropland protection, but its effectiveness is often questioned in the face of ongoing urban and infrastructure growth. Moreover, methods to assess the effectiveness of spatial planning are lacking. In Switzerland, the revision of the national spatial planning act in 2014 was a new starting point for stricter prescriptions on urban development. We assessed whether the new regulations would better protect dedicated prime cropland from conversion to urban areas using land-use suitability models and land-use scenarios. The findings show that with the planning according to the revised planning act, the potential consumption of prime cropland for new urban areas is six times smaller than that occurring through extrapolation of the observed trend in urban development over the past 25 years. However, scenario modeling suggests that, still, more prime cropland will be converted into urban areas than necessary, and that it may be difficult to protect prime cropland to the extent mandated by the Swiss prime cropland protection policy. We have developed an approach to a priori evaluate spatial planning measures. However, the strict implementation of these planning measures will be needed in order to maintain prime cropland to a level required for agricultural self-sufficiency and food security.";"Tobias, Silvia
Price, Bronwyn";"";"Land Journal";"Land Journal";"2020-02-28";"en";"assessment";"";"CHE";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/2/43/";"http://www.mdpi.com/2073-445X/9/2/43/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i2.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"land-use modeling;spatial analyses;cropland protection policy;urban development";""
"10.3390/land9020040";"Urban Greenways: A Systematic Review and Typology";"Volume 9 Issue 2";"Greenways are multifunctional linear landscapes that provide a range of socio-ecological benefits. As a domain of landscape planning research, greenways gained traction in the late 20th century and today, there is substantial interest in greenway planning and design. This is especially true in urban areas, as noted at the sixth F&aacute;bos Conference on Landscape and Greenway Planning. Yet, cities encompass biophysical flows, sociopolitical relationships, and formal structures that are distinct from non-urban areas and urban greenways may reflect an evolving type of landscape planning and design that is related to but distinct from greenways writ large. To the best of our knowledge, there has been no previous review of scholarship on greenways in an urban context. We address the aforementioned gaps by reporting on a systematic assessment of peer-reviewed literature. The review encompasses 52 refereed articles using the term &ldquo;urban greenway&rdquo; or &ldquo;urban greenways&rdquo; in the title, abstract, or keywords drawn from three prominent academic databases. Our analysis covers seven research categories, and this undergirds a typology and definition of urban greenways. In so doing, we seek to illuminate typical traits of urban greenways to inform future landscape planning scholarship and practice.";"Horte, S. Olivia
Eisenman, S. Theodore";"";"Land Journal";"Land Journal";"2020-02-28";"en";"land use planning;sustainable land management;urban areas";"Land, Climate Change & Environment;Urban Tenure";"001";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/2/40/";"http://www.mdpi.com/2073-445X/9/2/40/pdf";"https://www.mdpi.com/data/covers/land/cover-land-v9-i2.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"urban greenways;urban parks;urban greening;green infrastructure;systematic review;landscape typology";""
