ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"10.3390/land9100397";"Spatial Variation in Environmental Impacts of Sugarcane Expansion in Brazil";"Volume 9 Issue 10";"In the past decades, sugarcane production in Brazil has expanded rapidly to meet increasing ethanol demand. The large majority of this expansion occurred in Sao Paulo state. We used an integrated approach considering location-specific biophysical characteristics to determine the environmental impacts of sugarcane expansion and their spatial variation in Sao Paulo state (2004&ndash;2015). The included environmental impacts are greenhouse gas (GHG) emissions, biodiversity, soil erosion, and water quantity. All impacts were integrated into a single environmental performance index to determine trade-offs between impacts. Our results show a strong spatial variation in environmental impacts and trade-offs between them. The magnitude and direction of these impacts are mostly driven by the type of land use change and by the heterogeneity of the biophysical conditions. Areas where expansion of sugar cane has resulted in mostly negative environmental impacts are located in the center and east of the state (related to the change of shrublands, eucalyptus, and forest), while areas where sugar cane expansion has resulted in positive impacts are located in the center-west and north (related to the change of annual crops). Identifying areas with mainly positive and negative impacts enables the development of strategies to mitigate negative effects and enhance positive ones for future sugarcane expansion.";"Vera, Ivan
Wicke, Birka
Hilst, Floor V.";"";"Land Journal";"Land Journal";"2020-10-31";"en";"environment";"Land, Climate Change & Environment";"BRA;USA";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/10/397/";"http://www.mdpi.com/2073-445X/9/10/397/pdf";"https://res.mdpi.com/data/covers/land/cover-land-v9-i10.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"sugarcane;land-use change;environmental impacts;trade-offs;spatially explicit;biofuels";""
"10.3390/land9100356";"Spatial and Ecological Farmer Knowledge and Decision-Making about Ecosystem Services and Biodiversity";"Volume 9 Issue 10";"Amid climate change, biodiversity loss and food insecurity, there is the growing need to draw synergies between micro-scale environmental processes and practices, and macro-level ecosystem dynamics to facilitate conservation decision-making. Adopting this synergistic approach can improve crop yields and profitability more sustainably, enhance livelihoods and mitigate climate change. Using spatially explicit data generated through a public participatory geographic information system methodology (n = 37), complemented by spatial analysis, interviews (n = 68) and focus group discussions (n = 4), we explored the synergies between participatory farmer-to-farmer agroecology knowledge sharing, farm-level decisions and their links with macro-level prioritization of conservation strategies. We mapped farm conditions and ecosystem services (ES) of two village areas with varying knowledge systems about farming. Results of the farm-level analysis revealed variations in spatial perception among farmers, differences in understanding the dynamics of crop growth and varying priorities for extension services based on agroecological knowledge. The ES use pattern analysis revealed hotspots in the mapped ES indicators with similarities in both village areas. Despite the similarities in ES use, priorities for biodiversity conservation align with farmers&rsquo; understanding of farm processes and practices. Farmers with training in agroecology prioritized strategies that are ecologically friendly while farmers with no agroecology training prioritized the use of strict regulations. Importantly, the results show that agroecology can potentially contribute to biodiversity conservation and food security, with climate change mitigation co-benefits. The findings generally contribute to debates on land sparing and land sharing conservation strategies and advance social learning theory as it pertains to acquiring agroecological knowledge for improved yield and a sustainable environment.";"Kpienbaareh, Daniel
Bezner Kerr, Rachel
Luginaah, Isaac
Wang, Jinfei
Lupafya, Esther
Dakishoni, Laifolo
Shumba, Lizzie";"";"Land Journal";"Land Journal";"2020-10-31";"en";"biodiversity;climate change;environment;food security;sustainable land management";"Land & Food Security;Land, Climate Change & Environment";"MWI";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/10/356/";"http://www.mdpi.com/2073-445X/9/10/356/pdf";"https://res.mdpi.com/data/covers/land/cover-land-v9-i10.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"agroecology;agroecosystems;climate change;ecosystem services;food security;public participatory GIS;Malawi";""
"10.3390/land9100353";"A Discounted Cash Flow and Capital Budgeting Analysis of Silvopastoral Systems in the Amazonas Region of Peru";"Volume 9 Issue 10";"Silvopasture is a type of agroforestry that could deliver ecosystem services and support local livelihoods by integrating trees into pasture-based livestock systems. This study modeled the financial returns from silvopastures, planted forests, and conventional cattle-pasture systems in Amazonas, Peru using capital budgeting techniques. Forests had a lower land expectation value (USD 845 per hectare) than conventional cattle systems (USD 1275 per hectare) at a 4% discount rate. &ldquo;Typical&rdquo; model silvopastures, based on prior landowner surveys in the Amazonas region, were most competitive at low discount rates. The four actual silvopastoral systems we visited and examined had higher returns (4%: USD 1588 to USD 9524 per hectare) than either alternative pure crop or tree system, more than likely through strategies for generating value-added such as on-site retail stands. Silvopasture also offers animal health and environmental benefits, and could receive governmental or market payments to encourage these practices.";"Chizmar, Stephanie
Castillo, Miguel
Pizarro, Dante
Vasquez, Hector
Bernal, Wilmer
Rivera, Raul
Sills, Erin
Abt, Robert
Parajuli, Rajan
Cubbage, Frederick";"";"Land Journal";"Land Journal";"2020-10-31";"en";"land;research";"";"PER";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/10/353/";"http://www.mdpi.com/2073-445X/9/10/353/pdf";"https://res.mdpi.com/data/covers/land/cover-land-v9-i10.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"silvopasture;economics;financial analysis;carbon payment;Peru";""
"10.3390/land9100364";"Proportional Variation of Potential Groundwater Recharge as a Result of Climate Change and Land-Use: A Study Case in Mexico";"Volume 9 Issue 10";"This work proposes a methodology whereby the selection of hydrologic and land-use cover change (LUCC) models allows an assessment of the proportional variation in potential groundwater recharge (PGR) due to both land-use cover change (LUCC) and some climate change scenarios for 2050. The simulation of PGR was made through a distributed model, based on empirical methods and the forecasting of LUCC stemming from a supervised classification with remote sensing techniques, both inside a Geographic Information System. Once the supervised classification was made, a Markov-based model was developed to predict LUCC to 2050. The method was applied in Acapulco, an important tourism center for Mexico. From 1986 to 2017, the urban area increased 5%, and by 2050 was predicted to cover 16%. In this period, a loss of 7 million m3 of PGR was assumed to be caused by the estimated LUCC. From 2017 to 2050, this loss is expected to increase between 73 and 273 million m3 depending on the considered climate change scenario, which is the equivalent amount necessary for satisfying the water needs of 6 million inhabitants. Therefore, modeling the variation in groundwater recharge can be an important tool for identifying water vulnerability, through both climate and land-use change.";"Guerrero-Morales, Jesús
Fonseca, Carlos R.
Goméz-Albores, Miguel A.
Sampedro-Rosas, María L.
Silva-Gómez, Sonia E.";"";"Land Journal";"Land Journal";"2020-10-31";"en";"climate change;water";"Land, Climate Change & Environment";"MEX;USA";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/10/364/";"http://www.mdpi.com/2073-445X/9/10/364/pdf";"https://res.mdpi.com/data/covers/land/cover-land-v9-i10.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"land-use change;potential groundwater recharge;climate change";""
"10.3390/land9100341";"Planning for Dynamic Connectivity: Operationalizing Robust Decision-Making and Prioritization Across Landscapes Experiencing Climate and Land-Use Change";"Volume 9 Issue 10";"Preserving landscape connectivity is one of the most frequently recommended strategies to address the synergistic threats of climate change, habitat fragmentation, and intensifying disturbances. Although assessments to develop plans for linked and connected landscapes in response to climate and land-use change have been increasingly employed in the last decade, efforts to operationalize and implement these plans have been limited. Here, we present a framework using existing, available biological data to design an implementable, comprehensive multispecies connectivity plan. This framework uses a scenario-based approach to consider how ecosystems, habitats, and species may need to adapt to future conditions with an ensemble of connectivity models. We use the south coast ecoregion of California as an example to evaluate and prioritize linkages by combining linked metapopulation models and key landscape features (e.g., conservation planning status and implementation feasibility) to identify and prioritize a multispecies linkage network. Our analyses identified approximately 30,000 km2 of land, roughly one-fifth of our study area, where actions to preserve or enhance connectivity may support climate adaptation, nearly half of which is already conserved. By developing and implementing a dynamic connectivity assessment with an eye towards projected changes, our analysis demonstrates how dynamic connectivity can be integrated into feasible regional conservation and management plans that account for demographic as well as landscape change. We observed overlap across multiple models, reinforcing the importance of areas that appeared across methods. We also identified unique areas important for connectivity captured by our complementary models. By integrating multiple approaches, the resultant linkage network is robust, building on the strengths of a variety of methods to identify model consensus and reduce uncertainty. By linking quantitative connectivity metrics with prioritized areas for conservation, our approach supports transparent and robust decision-making for landscape planning, despite uncertainties of climate and land-use change.";"Jennings, Megan K.
Haeuser, Emily
Foote, Diane
Lewison, Rebecca L.
Conlisk, Erin";"";"Land Journal";"Land Journal";"2020-10-31";"en";"climate change";"Land, Climate Change & Environment";"BRA;TTO;USA";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/10/341/";"http://www.mdpi.com/2073-445X/9/10/341/pdf";"https://res.mdpi.com/data/covers/land/cover-land-v9-i10.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"climate change;climate-wise connectivity;conservation;ecological network;feasibility;functional connectivity;linkage;multispecies;protected area network;scenario";""
"10.3390/land9100381";"Aboveground Biomass Distribution in a Multi-Use Savannah Landscape in Southeastern Kenya: Impact of Land Use and Fences";"Volume 9 Issue 10";"Savannahs provide valuable ecosystem services and contribute to continental and global carbon budgets. In addition, savannahs exhibit multiple land uses, e.g., wildlife conservation, pastoralism, and crop farming. Despite their importance, the effect of land use on woody aboveground biomass (AGB) in savannahs is understudied. Furthermore, fences used to reduce human–wildlife conflicts may affect AGB patterns. We assessed AGB densities and patterns, and the effect of land use and fences on AGB in a multi-use savannah landscape in southeastern Kenya. AGB was assessed with field survey and airborne laser scanning (ALS) data, and a land cover map was developed using Sentinel-2 satellite images in Google Earth Engine. The highest woody AGB was found in riverine forest in a conservation area and in bushland outside the conservation area. The highest mean AGB density occurred in the non-conservation area with mixed bushland and cropland (8.9 Mg·ha−1), while the lowest AGB density (2.6 Mg·ha−1) occurred in overgrazed grassland in the conservation area. The largest differences in AGB distributions were observed in the fenced boundaries between the conservation and other land-use types. Our results provide evidence that conservation and fences can create sharp AGB transitions and lead to reduced AGB stocks, which is a vital role of savannahs as part of carbon sequestration.";"Amara, Edward
Adhikari, Hari
Heiskanen, Janne
Siljander, Mika
Munyao, Martha
Omondi, Patrick
Pellikka, Petri";"";"Land Journal";"Land Journal";"2020-10-31";"en";"land use;protected areas";"Land & Investments;Land, Climate Change & Environment";"KEN;NOR";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/10/381/";"http://www.mdpi.com/2073-445X/9/10/381/pdf";"https://res.mdpi.com/data/covers/land/cover-land-v9-i10.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"savannah;multifunctionality;protected areas;conservation;airborne laser scanning;aboveground woody biomass";""
"10.3390/land9100340";"Use of 3-Dimensional Videography as a Non-Lethal Way to Improve Visual Insect Sampling";"Volume 9 Issue 10";"Insects, the most diverse and abundant animal species on the planet, are critical in providing numerous ecosystem services which are significant to the United Nation&rsquo;s Sustainable Development Goals (UN-SDGs). In addition to the UN-SDGs, the UN has declared the period 2021&ndash;2030 as the &ldquo;Decade on Ecosystem Restoration.&rdquo; Insects, because of the ecosystem services they provide, are critical indicators of restoration success. While the importance of insects in providing ecosystem services and their role in helping fulfil the UN-SDGs is recognized, traditional techniques to monitor insects may result in observer bias, high rates of type-I and type-II statistical error, and, perhaps most alarmingly, are often lethal. Since insects are critical in maintaining global food security, contribute to biological control and are a key food source for higher trophic levels, lethal sampling techniques which may harm insect populations are undesirable. In this study, we propose a method to visually sample insects which involves non-lethal 3-dimensional video cameras and virtual reality headsets. A total of eight observers viewed video captured insects visiting floral resources in a landscaped area on a university campus. While interobserver variability existed among individuals who partook in this study, the findings are similar to previous visual sampling studies. We demonstrate a combination of 3D video and virtual reality technology with a traditional insect count methodology, report monitoring results, and discuss benefits and future directions to improve insect sampling using these technologies. While improving quantitative monitoring techniques to study insects and other forms of life should always be strived for, it is a fitting time to introduce non-lethal sampling techniques as preservation and restoration of biodiversity are essential components of the UN-SDGs and the &ldquo;Decade on Ecosystem Restoration&rdquo;.";"Curran, Michael F.
Summerfield, Kyle
Alexander, Emma-Jane
Lanning, Shawn G.
Schwyter, Anna R.
Torres, Melanie L.
Schell, Scott
Vaughan, Karen
Robinson, Timothy J.
Smith, Douglas I.";"";"Land Journal";"Land Journal";"2020-10-31";"en";"agricultural land management;biodiversity;sustainable land management";"Land, Climate Change & Environment";"001";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/10/340/";"http://www.mdpi.com/2073-445X/9/10/340/pdf";"https://res.mdpi.com/data/covers/land/cover-land-v9-i10.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"360-degree data capture;biodiversity;conservation;ecological restoration;environmental monitoring;pollinators;UN Sustainable Development Goals;virtual reality;virtual reality display";""
"10.3390/land9100398";"Challenging a Global Land Surface Model in a Local Socio-Environmental System";"Volume 9 Issue 10";"Land surface models (LSMs) predict how terrestrial fluxes of carbon, water, and energy change with abiotic drivers to inform the other components of Earth system models. Here, we focus on a single human-dominated watershed in southwestern Michigan, USA. We compare multiple processes in a commonly used LSM, the Community Land Model (CLM), to observational data at the single grid cell scale. For model inputs, we show correlations (Pearson&rsquo;s R) ranging from 0.46 to 0.81 for annual temperature and precipitation, but a substantial mismatch between land cover distributions and their changes over time, with CLM correctly representing total agricultural area, but assuming large areas of natural grasslands where forests grow in reality. For CLM processes (outputs), seasonal changes in leaf area index (LAI; phenology) do not track satellite estimates well, and peak LAI in CLM is nearly double the satellite record (5.1 versus 2.8). Estimates of greenness and productivity, however, are more similar between CLM and observations. Summer soil moisture tracks in timing but not magnitude. Land surface reflectance (albedo) shows significant positive correlations in the winter, but not in the summer. Looking forward, key areas for model improvement include land cover distribution estimates, phenology algorithms, summertime radiative transfer modelling, and plant stress responses.";"Dahlin, Kyla M.
Akanga, Donald
Lombardozzi, Danica L.
Reed, David E.
Shirkey, Gabriela
Lei, Cheyenne
Abraha, Michael
Chen, Jiquan";"";"Land Journal";"Land Journal";"2020-10-31";"en";"environment";"Land, Climate Change & Environment";"NOR;USA";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/10/398/";"http://www.mdpi.com/2073-445X/9/10/398/pdf";"https://res.mdpi.com/data/covers/land/cover-land-v9-i10.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"Community Land Model;carbon cycle;landscape ecology;model benchmarking";""
"10.3390/land9100387";"Urban Planning and Design for Building Neighborhood Resilience to Climate Change";"Volume 9 Issue 10";"The aim of the paper was to present the procedure of building neighborhood resilience to climate threats, embedded in planning (from the strategic to local level) and design process and focused on usage of natural adaptive potential. The presented approach encompasses: (1) the strategic identification of focal areas in terms of climate adaptation needs, (2) comprehensive diagnosis of local ecological vulnerability and natural adaptive potential to build adaptive capacity, and (3) incorporation of natural adaptive potential through an identified set of planning and design tools. For diagnosis and strategic environmental impact assessment, the multicriteria analysis has been elaborated. The described procedure is applied to the City of Warsaw on the strategic level, by elaboration of the ranking of districts in terms of priority to take adaptation actions based on climatic threats, demographic vulnerability, and assessment of Warsaw Green Infrastructure potential. For further analysis at the planning and design stage, the district with the most urgent adaptation needs has been chosen, and within its borders, two neighborhoods (existing and planned one) with diagnosed ecological sensitivity were selected. Both case studies were analyzed in terms of environmental conditions, urban structure, and planning provisions. It enabled identification of existing natural adaptive potential and assessment of its use. As a result, propositions for enhancing neighborhood resilience to climate change were suggested.";"Rędzińska, Katarzyna
Piotrkowska, Monika";"";"Land Journal";"Land Journal";"2020-10-31";"en";"climate change;resilience;urban planning";"Land, Climate Change & Environment;Urban Tenure";"POL;USA";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/10/387/";"http://www.mdpi.com/2073-445X/9/10/387/pdf";"https://res.mdpi.com/data/covers/land/cover-land-v9-i10.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"environmental planning;nature-based solutions;urban adaptive capacity";""
"10.3390/land9100348";"Refining the Tiered Approach for Mapping and Assessing Ecosystem Services at the Local Scale: A Case Study in a Rural Landscape in Northern Germany";"Volume 9 Issue 10";"Spatially explicit assessments of ecosystem services (ES) potentials are a key component in supporting a sustainable land use management. The ES matrix method is a commonly used approach as it allows for a comparably fast, comprehensible and accessible ES assessment. As it is often based on land use/land cover data (LULC) with no spatial variability, a main critique is that the results fail to assess spatial variability at landscape levels, which limits the reliability of the outputs for spatial planning applications. By using the case study area of Bornh&ouml;ved in northern Germany, we analyzed three assessment methods that combine expert judgments, LULC data with different resolutions and ecosystem condition indicators, in order to find the required resolution and data for ES assessment and mapping at a local scale. To quantify map discrepancies, we used the structural similarity index (SSIM) and analyzed the differences in local mean, variance and covariance between the maps. We found that using different spatial resolutions led to a relatively small difference in the outcomes, in which regulation and maintenance services are more affected than the other services categories. For most regulation, maintenance and cultural ES, our results indicate that assessments based only on LULC proxies are not suitable for a local quantitative assessment of ES, as they cannot sufficiently cover the spatial heterogeneity of ES capacities that arise from different ecosystem conditions.";"Perennes, Marie
Campagne, C. S.
Müller, Felix
Roche, Philip
Burkhard, Benjamin";"";"Land Journal";"Land Journal";"2020-10-31";"en";"scale";"";"DEU;GBR";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/9/10/348/";"http://www.mdpi.com/2073-445X/9/10/348/pdf";"https://res.mdpi.com/data/covers/land/cover-land-v9-i10.png";"Creative Commons Attribution";"© 2020 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"ES matrix assessment;ecosystem condition indicators;statistical map comparison";""
