ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"10.3390/land6040069";"Horse Welfare and Natural Values on Semi-Natural and Extensive Pastures in Finland: Synergies and Trade-Offs";"Volume 6 Issue 4";"In several regions in Europe, the horse is becoming a common grazer on semi-natural and cultivated grasslands, though the pasturing benefits for animals and biodiversity alike are not universally appreciated. The composition of ground vegetation on pastures determines the value of both the forage for grazing animals as well as the biodiversity values for species associated with the pastoral ecosystems. We studied three pastures, each representing one of the management types in southern Finland (latitudes 60–61): semi-natural, permanent and cultivated grassland. All have been grazed exclusively by horses for several decades. We aimed to evaluate feeding values and horses’ welfare, on the one hand, and impacts of horses on biodiversity in boreal conditions, on the other. Though there were differences among the pastures, the nutritional value of the vegetation in all three pastures met the energy and protein needs of most horse categories through the whole grazing season. Some mineral concentrations were low compared to the requirements, and supplementation of Cu, Zn and Na is needed to balance the mineral intake. Only minor injuries or health problems were observed. All metrics of biological values, as well as number of species eaten by horses, were particularly high in a semi-natural pasture compared to other pasture types. The highest ratio of species cover preferred by horses to the total cover was found in the permanent pasture, while at the regularly re-seeded pasture, there was a particularly high cover of species, indicating low biodiversity values on grassland. There was, therefore, a trade-off between the quantity of forage and biological values in pastures, but not in quality. The results provide clear indication both for the suitability of the studied pasture types to horses and for grazing of horses for biodiversity management. In each pasture type, specific management is needed to simultaneously achieve objectives of adequate pasturing and biodiversity. The short duration (only one grazing season) must be considered when applying the results.";"Saastamoinen, Markku
Herzon, Iryna
Särkijärvi, Susanna
Schreurs, Catherine
Myllymäki, Marianna";"";"Land Journal";"Land Journal";"2017-12-31";"en";"agricultural land management;grazing";"Rangelands, Drylands & Pastoralism";"150;FIN";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/6/4/69/";"http://www.mdpi.com/2073-445X/6/4/69/pdf";"";"Creative Commons Attribution";"© 2017 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"horse;pasture;grazing;biodiversity;feed value;forage";""
"10.3390/land6040089";"Pastoralism and Land Tenure Transformation in Sub-Saharan Africa: Conflicting Policies and Priorities in Ngamiland, Botswana";"Volume 6 Issue 4";"In dryland Africa, access to land and water resources are central to pastoral livelihood activities. Policy intervention in these regions represents the outcome of concerted post-independence processes in which countries have committed to land tenure transformation as a policy objective. This was meant to create private, liberal property rights to replace communal customary tenure systems which were considered to be a constraint to development. Despite these efforts, decades of scientific research indicate that countries are still struggling to meet environmental sustainability objectives. Land degradation where it existed has not been halted and traditional pastoral livelihoods have been disrupted. The overall evidence base for policymaking remains weak as deficiencies in data or information on which management decisions were based led to poor policy performance. In a bid to strengthen understanding in this area, this study has a dual aim: 1. Using a systematic review of the literature, we examine the impact of land tenure transformation in pastoral areas in sub-Saharan Africa; 2. We analyse user-perspectives on land tenure transformation and pastoralists’ rights in Ngamiland, Botswana, so as to draw out the salient issues that must be addressed in order to reconcile pastoral tenure conflicts and land management in sub-Saharan Africa. Results from meta-analysis and case study show that land tenure transformation policies across pastoral areas are subject to similar challenges and consequences. Protecting pastoral land rights requires deliberate policy interventions that recognise pastoralism as a productive and efficient use of resources. Policymakers need to overcome anti-pastoral prejudice and focus on Sustainable Land Management goals. This entails establishing negotiated and flexible tenure frameworks that strengthen pastoralists’ participation in decision-making arenas by working with pastoral communities on the basis of understanding their livelihood system.";"Basupi, V. Lenyeletse
Quinn, H. Claire
Dougill, J. Andrew";"";"Land Journal";"Land Journal";"2017-12-31";"en";"property rights;land tenure";"";"BWA;002";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/6/4/89/";"http://www.mdpi.com/2073-445X/6/4/89/pdf";"";"Creative Commons Attribution";"© 2017 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"communal rangelands;property rights;environmental impacts;policy implementation;drylands";""
"10.3390/land6040088";"Determining the Frequency of Dry Lake Bed Formation in Semi-Arid Mongolia From Satellite Data";"Volume 6 Issue 4";"In the Mongolian Plateau, the desert steppe, mountains, and dry lake bed surfaces may affect the process of dust storm emissions. Among these three surface types, dry lake beds are considered to contribute a substantial amount of global dust emissions and to be responsible for “hot spots” of dust outbreaks. The land cover types in the study area were broadly divided into three types, namely desert steppe, mountains, and dry lake beds, by a classification based on Normalized Difference Water Index (NDWI) calculated from MODIS Terra satellite images, and Digital Elevation Model (DEM). This dry lake beds extracting method using remote sensing offers a new technique for identifying dust hot spots and potential untapped groundwater in the dry lands of the Gobi region. In the study area, frequencies of dry lake bed formation were calculated during the period of 2001 to 2014. The potential dry lake area corresponded well with the length of the river network based on hydrogeological characterization (R2 = 0.77, p &lt; 0.001). We suggest that the threshold between dry lake bed areas and the formation of ephemeral lakes in semi-arid regions is eight days of total precipitation.";"Demura, Yuta
Hoshino, Buho
Baba, Kenji
McCarthy, Christopher
Sofue, Yuki
Kai, Kenji
Purevsuren, Tsedendamba
Hagiwara, Katsuro
Noda, Jun";"";"Land Journal";"Land Journal";"2017-12-31";"en";"mining;geographical information systems;geomatics";"";"001";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/6/4/88/";"http://www.mdpi.com/2073-445X/6/4/88/pdf";"";"Creative Commons Attribution";"© 2017 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"dry lake beds;dust storm emission;remote sensing;Gobi Desert region";""
"10.3390/land6040067";"Global Hotspots of Conflict Risk between Food Security and Biodiversity Conservation";"Volume 6 Issue 4";"The global challenges of food security and biodiversity are rarely addressed together, though recently there has been an increasing awareness that the two issues are closely related. The majority of land available for agriculture is already used for food production, but despite the productivity gains, one in nine people worldwide are classified as food insecure. There is an increasing risk that addressing food insecurity through methods such as agricultural expansion or intensification could lead to biodiversity loss through destruction of habitats important for conservation. This analysis uses various indicators of biodiversity at a global scale, including biodiversity hotspots, total species richness, and threatened and endemic species richness. Areas where high biodiversity coexists with high food insecurity or a high risk of agricultural expansion, were examined and found to mainly occur in the tropics, with Madagascar standing out in particular. The areas identified are especially at risk of biodiversity loss, and so are global priorities for further research and for policy development to address food insecurity and biodiversity loss together.";"Molotoks, Amy
Kuhnert, Matthias
Dawson, P. Terence
Smith, Pete";"";"Land Journal";"Land Journal";"2017-12-31";"en";"land use;food security";"Land & Food Security";"MDG";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/6/4/67/";"http://www.mdpi.com/2073-445X/6/4/67/pdf";"";"Creative Commons Attribution";"© 2017 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"biodiversity conservation;food security;land use";""
"10.3390/land6040066";"Agricultural Land Use Change after NAFTA in Central West Mexico";"Volume 6 Issue 4";"It has been suggested that agricultural land use change and modernization in agricultural production techniques are related to the loss of crop diversity. Two processes contribute to this loss; first is the replacement of landraces by modern varieties, and second is the abandonment of traditional crops in favor of cash crops. We studied the expression of these processes in a region that is both an agro-biodiversity and cultural center and one of the most significant fruit exporters of Mexico. We analyzed agricultural change based on the transformation of cropping areas and the primary crops’ locations in Michoacán state. We examined the crop-harvested area statistics from 1950 to 2015, and identified 23 crops as the most important in terms of harvested area and monetary value. After NAFTA (North American Free Trade Agreement), harvested area for nine crops changed significantly: seven crops increased, and two decreased. Positive trends were observed for commercial fruits oriented to export markets, and negative trends were observed for traditional crops. These crops, such as beans and maize, are important for food security. Additionally, we analyzed how these land-use and agricultural changes overlap in zones of maize planted-area change. Using a maize-race collection database, we identified three native maize races that could be at risk due to the abandonment of maize in favor of commercial crops.";"Orozco-Ramírez, Quetzalcóatl
Astier, Marta
Barrasa, Sara";"";"Land Journal";"Land Journal";"2017-12-31";"en";"land use";"";"MEX";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/6/4/66/";"http://www.mdpi.com/2073-445X/6/4/66/pdf";"";"Creative Commons Attribution";"© 2017 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"crop diversity;Michoacán;maize races;avocado;cash crops;agricultural modernization;NAFTA;landscape transformation";""
"10.3390/land6040083";"Dust Storms from Degraded Drylands of Asia: Dynamics and Health Impacts";"Volume 6 Issue 4";"Asian dust events are massive meteorological phenomena during which dust particles from Chinese and Mongolian deserts are blown into the atmosphere and carried by westerly winds across Northeast Asia. Recently, there has been steady increase in both the frequency and the severity of Asian atmospheric dust events. Concern has been expressed regarding the potential health hazards in affected areas. The principal nature of the damage associated with Asian dust events differs between the emission (sandstorm) and downwind (air pollution) regions. In the emission region, the health impacts of dust storms are reflected in the high prevalence of respiratory diseases and severe subjective symptoms. Extreme dust storm events may cause a disaster to happen. In downwind regions such as Japan, analysis of Asian dust particles has shown the presence of ammonium ions, sulfate ions, nitrate ions, and heavy metal compounds that are considered not to originate from soil. Asian dust particles have been thought to adsorb anthropogenic atmospheric pollutants during transport. Therefore, Asian dust events coincide with increases in daily hospital admissions and clinical visits for allergic diseases such as asthma, allergic rhinitis, and conjunctivitis. Although the effect of Asian dust on human health in each region is influenced by a variety of different mechanisms, human activities are partly responsible for such negative effects in many situations. We therefore need to address these environmental problems.";"Otani, Shinji
Kurosaki, Yasunori
Kurozawa, Youichi
Shinoda, Masato";"";"Land Journal";"Land Journal";"2017-12-31";"en";"land;research";"";"JPN;MNG";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/6/4/83/";"http://www.mdpi.com/2073-445X/6/4/83/pdf";"";"Creative Commons Attribution";"© 2017 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"Asian dust;human health;Mongolia;Japan";""
"10.3390/land6040082";"Identifying Hot Spots of Critical Forage Supply in Dryland Nomadic Pastoralist Areas: A Case Study for the Afar Region, Ethiopia";"Volume 6 Issue 4";"This study develops a methodology to identify hot spots of critical forage supply in nomadic pastoralist areas, using the Afar Region, Ethiopia, as a special case. It addresses two main problems. First, it makes a spatially explicit assessment of fodder supply and demand extracted from a data poor environment. Fodder supply is assessed by combining rainfall-based production functions and rule-based assessment for prevailing land use. Fodder demand is based on a data consistency check of livestock statistics concerning herd size, composition and geographical distribution. Second, individual herd movements have to be evaluated jointly in concurrent migration patterns to assess local pressures on fodder resources. We, therefore, apply a transition model that relates stock levels to seasonal migration routings for all Afar sub-clans jointly so as to localize the hot spots where feed demand exceeds forage supply. Critical areas come to the fore, especially, near fringes of Highlands and in the southern part of the Afar. A sensitivity test shows that ‘Baseline’ scenario is close to the ‘Best’ but under ‘Worst’, the Afar region would fall into despair. We conclude that the model is a useful tool to inform policy makers on critical areas in the Afar region.";"Sonneveld, G. J. S. B.
Van Wesenbeeck, F. A. C.
Keyzer, A. M.
Beyene, F.
Georgis, K.
Urbano, F.
Meroni, M.
Leo, O.
Yimer, K. M.
Abdullatif, M.";"";"Land Journal";"Land Journal";"2017-12-31";"en";"area";"";"ETH";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/6/4/82/";"http://www.mdpi.com/2073-445X/6/4/82/pdf";"";"Creative Commons Attribution";"© 2017 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"nomadic pastoralism;spatial migration model;Afar;livestock;fodder demand;fodder supply";""
"10.3390/land6040081";"A Conceptual Model for Land System Dynamics as a Coupled Human–Environment System";"Volume 6 Issue 4";"This paper presents a conceptual model of land as a coupled human–environment system. Land use and land cover are incorporated as elements of the human and environment system respectively. Drivers and associated processes that influence land use, land cover, and land system dynamics are incorporated within a set of sub-systems. The model includes consideration of driving sub-systems as a set of capital funds and flows, and how these are influenced by linkages between processes in the human (socio-economic) and environment systems and sub-systems. The model is consistent with existing models of the biophysical earth system used by the land change, earth system sciences, and socio-ecological systems communities. The purposes of the model are to provide (i) a holistic framework within which descriptions, models and analyses that focus on various components of land can be placed to describe and explain land systems and land system changes; and (ii) a guide for the development of more fully integrated and interdisciplinary understanding, analysis and study of land use and land cover dynamics, with explicit focus on relationships between human and natural systems.";"Aspinall, Richard
Staiano, Michele";"";"Land Journal";"Land Journal";"2017-12-31";"en";"environment";"Land, Climate Change & Environment";"001";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/6/4/81/";"http://www.mdpi.com/2073-445X/6/4/81/pdf";"";"Creative Commons Attribution";"© 2017 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"land systems;coupled human–environment system;land change;land system dynamics";""
"10.3390/land6040080";"In the Land of the Dammed: Assessing Governance in Resettlement of Ghana’s Bui Dam Project";"Volume 6 Issue 4";"Resettlement resulting from dam construction has raised several concerns due to the negative aftermath impacts. In Ghana, the construction of three hydroelectric dams resulted in large-scale resettlements. Given the little experience that Ghana has in resettlements, it is necessary for a robust monitoring structure for resettlements. However, this was not available in the last resettlement undertaken for the Bui Dam Project. This paper aims at developing an assessment framework for monitoring resettlement activities on customary lands from a good governance perspective. Based on four good governance principles, transparency, public participation and inclusiveness, equity and rule of law and accountability, a good governance assessment framework is built and applied to the Bui Dam Project using a case study approach. Data were collected through interviews and focus group discussion with the key actors of the resettlement project. It was first found that the planning stage of the resettlement came out with a robust plan that was to prevent the impoverishment of the affected persons. However, in the implementation of the resettlement, not all good governance principles were adhered to. In conclusion, it was found that by deconstructing the resettlement process with a good governance framework, the problematic areas of the resettlement can be effectively differentiated between the planning and implementation phases.";"Asiama, Kwabena
Lengoiboni, Monica
Van der Molen, Paul";"";"Land Journal";"Land Journal";"2017-12-31";"en";"land;research";"";"GHA";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/6/4/80/";"http://www.mdpi.com/2073-445X/6/4/80/pdf";"";"Creative Commons Attribution";"© 2017 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"resettlement;compulsory land acquisition;governance;dam construction;customary lands";""
"10.3390/land6040068";"Collaborative Research on the Ecology and Management of the ‘Wulo’ Monsoon Rainforest in Wunambal Gaambera Country, North Kimberley, Australia";"Volume 6 Issue 4";"Indigenous groups are increasingly combining traditional ecological knowledge and Western scientific approaches to inform the management of their lands. We report the outcomes of a collaborative research project focused on key ecological questions associated with monsoon vine thickets in Wunambal Gaambera country (Kimberley region, Western Australia). The study mapped monsoon rainforests and analysed the environmental correlates of their current distribution, as well as the historical drivers of patch dynamics since 1949. Remote sensing was used to chart the effectiveness of an intervention designed to re-instate Aboriginal fire regimes according to customary principles. We identified the most vulnerable patches based on size, distance from neighbouring patches, and fire frequency. More than 6000 rainforest patches were mapped. Most were small (&lt;1 ha), occurring predominantly on nutrient-rich substrates (e.g., basalt) and fire-sheltered topographic settings (e.g., slopes and valleys). Rainforests with low fire frequency and no cattle were more likely to expand into surrounding long-unburnt savannas. Frequent fires and cattle did not cause substantial contraction, although the latter affected rainforest understories through trampling. Fire management performed by Aboriginal rangers effectively shifted fire regimes from high-intensity late dry season fires to early dry season fires, particularly in areas with clusters of vulnerable rainforests. The remote sensing methods developed in this project are applicable to the long-term monitoring of rainforest patches on Aboriginal-managed land in North Kimberley, providing tools to evaluate the impacts of fire management, feral animal control, and climate change. The study confirmed the importance of the cattle-free and rarely burnt Bougainville Peninsula as one of the most important rainforest areas in Western Australia.";"Vigilante, Tom
Ondei, Stefania
Goonack, Catherine
Williams, Desmond
Young, Paul
Bowman, M. J. S. David";"";"Land Journal";"Land Journal";"2017-12-31";"en";"agricultural land management;research";"";"AUS";"Peer-reviewed publication";"http://www.mdpi.com/2073-445X/6/4/68/";"http://www.mdpi.com/2073-445X/6/4/68/pdf";"";"Creative Commons Attribution";"© 2017 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";"";"aboriginal natural resource management;Australian monsoon tropics;biodiversity;feral cattle;fire regimes;traditional ecological knowledge;tropical savanna";""
